CS	CS.size	CS.nlog10minp	CS.purity	CS.SNP	CS.tags
CS:EUR-1-51-L1	3	68.99849316125733	0.9936248441955305	rs35148262,rs10903129,rs61775192	rs6661533,rs12027110,rs11802413,rs4233043,rs9438909,rs11249250,rs10903130,rs11249251,rs34933589,rs66566426,rs61775193,rs67886319,rs34791230,rs34720549,rs34605785,rs61775206
CS:EAS-1-51-L1	3	6.958195007813652	0.9971610225444082	rs35148262,rs10903129,rs61775192	rs6661533,rs12027110,rs11802413,rs4233043,rs9438909,rs11249250,rs10903130,rs11249251,rs34933589,rs66566426,rs61775193,rs67886319,rs34791230,rs34720549,rs34605785,rs61775206
CS:EUR-1-51-L2	7	12.687129787796737	0.95835295055121	rs12096438,rs6701596,rs6661159,rs3856240,rs4523506,rs3924236,rs3924235	rs6687605,rs11799800,rs4400597,rs11563,rs7491
CS:AFR-1-51-L2	7	2.894004823177295	0.6065724881600362	rs12096438,rs6701596,rs6661159,rs3856240,rs4523506,rs3924236,rs3924235	rs6687605,rs11799800,rs4400597,rs11563,rs7491
CS:EAS-1-51-L2	7	1.4182160446457373	0.9743624390832677	rs12096438,rs6701596,rs6661159,rs3856240,rs4523506,rs3924236,rs3924235	rs6687605,rs11799800,rs4400597,rs11563,rs7491
CS:EUR-1-52-L1	16	27.097033342657028	0.9856775868479852	rs57217461,rs12743862,rs71514277,rs190077222,rs35617712,rs34576193,rs145416147,rs12742115,rs35615194,rs115960004,rs35538083,rs12748152,rs35583548,rs12760759,rs71636786,rs41307935	rs4579782,rs41303629,rs35041418,rs12739212,rs12744003,rs77408691,rs34423276,rs12737912,rs12729444,rs12726081,rs12730386,rs79568175,rs12726287,rs12756154,rs35407375,rs34517168,rs80036989,rs12756074,rs12756102,rs60401377,rs35145624,rs35256560,rs56932185,rs34216334,rs35095113,rs34026879,rs34693293,rs35560426,rs58421016,rs34014719,rs12752833,rs115772301,rs34909427,rs12735646,rs59715866,rs12737946,rs71636775,rs71636776,rs35021342,rs34201939,rs112535818,rs34885854,rs71636777,rs34681611,rs12685,rs71636779,rs71636780,rs12747603,rs74825034,rs34618114,rs76500846,rs34951175,rs60798877,rs57189461,rs71636783,rs35131841,rs111707709,rs17162311,rs17162313
CS:EUR-1-52-L2	15	12.234945127276893	0.8615740294346718	rs6694351,rs6656196,rs9438551,rs9438626,rs2445635,rs2494395,rs7524421,rs12027388,rs2445637,rs11806829,rs6685806,rs56241541,rs6673072,rs4970498,rs12045800	rs3811461,rs7522551,rs9328728,rs3816539,rs6690458,rs2290588,rs6675469,rs3127010,rs2494397,rs4659442,rs11806427,rs4659375,rs6693662,rs4659443,rs4659444,rs6669111,rs12086684,rs61789119,rs55840663,rs1975798,rs4970514,rs9438547,rs11247958,rs7524245,rs12024530,rs10902748,rs7530096,rs11802779
CS:EAS-1-52-L2	15	2.688188089012459	0.8342374041328255	rs6694351,rs6656196,rs9438551,rs9438626,rs2445635,rs2494395,rs7524421,rs12027388,rs2445637,rs11806829,rs6685806,rs56241541,rs6673072,rs4970498,rs12045800	rs3811461,rs7522551,rs9328728,rs3816539,rs6690458,rs2290588,rs6675469,rs3127010,rs2494397,rs4659442,rs11806427,rs4659375,rs6693662,rs4659443,rs4659444,rs6669111,rs12086684,rs61789119,rs55840663,rs1975798,rs4970514,rs9438547,rs11247958,rs7524245,rs12024530,rs10902748,rs7530096,rs11802779
CS:EUR-1-52-L5	2	9.655389651136597	0.5515457197333467	rs566421,rs12408288	
CS:EUR-1-53-L1	9	6.889542391341487	0.8779717623744652	rs471099,rs9578,rs2483719,rs471895,rs547976,rs12135886,rs2291609,rs12138928,rs10915244	rs548960,rs571016
CS:EAS-1-53-L1	9	1.0438389069997918	0.9392237696065786	rs471099,rs9578,rs2483719,rs471895,rs547976,rs12135886,rs2291609,rs12138928,rs10915244	rs548960,rs571016
CS:EUR-1-53-L2	14	6.446377309270489	0.8897566973905586	rs6699701,rs12406483,rs7529792,rs57127818,rs7549174,rs72656578,rs6683268,rs546355,rs551355,rs11247746,rs17185115,rs11247748,rs560958,rs12144063	rs11589329,rs11247731,rs12139137,rs11247734,rs12140070,rs11247736,rs112765047,rs28845937,rs7532150,rs6674119,rs72658306,rs6674212,rs12119494,rs7541031,rs12130997,rs11247741,rs12144272,rs11584722,rs12406786,rs11247745,rs11247747,rs2815708,rs72658347,rs6691100,rs6671333,rs2275492,rs6684659,rs11247738,rs12144354,rs6671101,rs6674937,rs72658361,rs6687671,rs490149,rs521908,rs11247742,rs6661800,rs12144104
CS:EUR-1-58-L1	2	7.827371853874371	0.9970372864558225	rs16835227,rs59669045	
CS:EUR-1-70-L1	22	7.348704124117691	0.7019817740828521	rs79737985,rs75477142,rs7545597,rs4329504,rs74917632,rs113936928,rs74980881,rs4660650,rs4370759,rs12145908,rs4147756,rs79498537,rs78268303,rs7548674,rs16825724,rs12145765,rs3901310,rs4661009,rs111716549,rs9787354,rs12141305,rs6665962	rs74829317,rs3934858,rs80076808,rs7529304,rs111311750,rs12133179,rs7532807,rs60452427,rs6662758,rs4147748,rs6670764,rs4147763,rs12133322,rs12143624,rs4147760,rs999918,rs10888621,rs4660778,rs4660779,rs12057539,rs77261278,rs11205546,rs79100354,rs4147761,rs4147759,rs999917,rs112137254,rs17500924,rs2013119,rs11205525,rs10888613,rs74927691,rs877011,rs4660304,rs4660305,rs28489049,rs4660354,rs76695120,rs78882847,rs77403189,rs2147592,rs76940943
CS:EUR-1-73-L1	14	6.774402402971691	0.8272561528238288	rs7535335,rs7535438,rs504630,rs588376,rs587442,rs638769,rs56322807,rs1067161,rs629602,rs592348,rs343388,rs7527222,rs2487588,rs2247153	rs651674,rs482394,rs344184,rs344185,rs554500,rs1085252,rs344186,rs163852,rs11587973
CS:EUR-1-75-L1	19	10.581487932485231	0.86015334018498	rs11811656,rs12125188,rs263997,rs11211060,rs12127012,rs7553658,rs12725931,rs12724852,rs6659777,rs10890316,rs7535347,rs7521339,rs8681,rs2298005,rs11211066,rs998418,rs12731245,rs11211067,rs12239165	rs12144152,rs12117191,rs12738586,rs12735637,rs12125367,rs12755554,rs12725055,rs12127100,rs12127262,rs68175913,rs2133503,rs11588468,rs12742371,rs12740561,rs144971331,rs11586398,rs11211059,rs7519454,rs6678762,rs11576875,rs56875328,rs12732402,rs12749130,rs17393404,rs12758547,rs11802780,rs12122911,rs12122946,rs12142881,rs6678769,rs28409260,rs11556200,rs12070692,rs263996,rs263994,rs263992,rs263991,rs263989,rs263988,rs183809,rs67863058,rs264025,rs264022,rs264021,rs264020,rs656780,rs1226361,rs1226360,rs544144,rs566063,rs12738406,rs12738542,rs6659033,rs6692713,rs12750107,rs12133015,rs4399199,rs12126314,rs12126318,rs10890317,rs10890318,rs12134146,rs2275599,rs2275598,rs3806405,rs13948,rs2236576,rs12749939,rs12739545,rs7541207,rs12755751,rs11809982,rs7541351,rs6662159,rs12735549,rs11801218,rs7514998,rs10465876,rs12724597,rs6678726
CS:EAS-1-75-L1	19	1.588937353385807	0.9157300410767548	rs11811656,rs12125188,rs263997,rs11211060,rs12127012,rs7553658,rs12725931,rs12724852,rs6659777,rs10890316,rs7535347,rs7521339,rs8681,rs2298005,rs11211066,rs998418,rs12731245,rs11211067,rs12239165	rs12144152,rs12117191,rs12738586,rs12735637,rs12125367,rs12755554,rs12725055,rs12127100,rs12127262,rs68175913,rs2133503,rs11588468,rs12742371,rs12740561,rs144971331,rs11586398,rs11211059,rs7519454,rs6678762,rs11576875,rs56875328,rs12732402,rs12749130,rs17393404,rs12758547,rs11802780,rs12122911,rs12122946,rs12142881,rs6678769,rs28409260,rs11556200,rs12070692,rs263996,rs263994,rs263992,rs263991,rs263989,rs263988,rs183809,rs67863058,rs264025,rs264022,rs264021,rs264020,rs656780,rs1226361,rs1226360,rs544144,rs566063,rs12738406,rs12738542,rs6659033,rs6692713,rs12750107,rs12133015,rs4399199,rs12126314,rs12126318,rs10890317,rs10890318,rs12134146,rs2275599,rs2275598,rs3806405,rs13948,rs2236576,rs12749939,rs12739545,rs7541207,rs12755751,rs11809982,rs7541351,rs6662159,rs12735549,rs11801218,rs7514998,rs10465876,rs12724597,rs6678726
CS:EUR-1-78-L1	5	5.788077810294817	0.883548820083989	rs34928314,rs17104533,rs17104537,rs7539694,rs11579440	
CS:AFR-1-80-L1	6	6.932151730587136	0.718671469632754	rs12040433,rs541852,rs534703,rs492582,rs1242331,rs56222568	rs506166
CS:EUR-1-83-L1	1	20.52665072136495	1	rs12043403	
CS:EUR-1-83-L2	4	14.92585016763709	0.9957756579077681	rs1015980,rs1035819,rs2433677,rs2500324	rs1015979,rs2495516,rs1035818,rs1035820,rs2500323
CS:AFR-1-83-L2	4	3.541309655364767	0.7206182984234369	rs1015980,rs1035819,rs2433677,rs2500324	rs1015979,rs2495516,rs1035818,rs1035820,rs2500323
CS:EAS-1-83-L2	4	0.9959113520782158	0.9697295315151336	rs1015980,rs1035819,rs2433677,rs2500324	rs1015979,rs2495516,rs1035818,rs1035820,rs2500323
CS:AFR-1-83-L3	1	20.68933659509546	1	rs78606903	
CS:EAS-1-83-L3	1	0.6782088577910483	1	rs78606903	
CS:EUR-1-83-L5	1	10.8930431069323	1	rs17111474	
CS:AFR-1-83-L5	1	8.02226584367367	1	rs17111474	
CS:EAS-1-83-L5	1	2.688206408413807	1	rs17111474	
CS:EUR-1-84-L1	1	321.1976982665729	1	rs34232196	
CS:AFR-1-84-L1	1	9.545114501157595	1	rs34232196	
CS:EAS-1-84-L1	1	13.114606058366425	1	rs34232196	
CS:EUR-1-84-L2	1	253.56158544536427	1	rs2495477	
CS:EAS-1-84-L2	1	13.361255395992035	1	rs2495477	
CS:EUR-1-84-L3	1	317.695114001616	1	rs12117661	
CS:AFR-1-84-L3	1	7.7614154502537245	1	rs12117661	
CS:EAS-1-84-L3	1	12.582318245589038	1	rs12117661	
CS:EUR-1-84-L4	1	116.51127943619116	1	rs6681159	
CS:AFR-1-84-L4	1	25.899495837161112	1	rs6681159	
CS:EAS-1-84-L4	1	11.786695413536284	1	rs6681159	
CS:EUR-1-84-L5	1	114.2518097799937	1	rs116264584	
CS:AFR-1-84-L5	1	0.5365247480714879	1	rs116264584	
CS:EAS-1-84-L5	1	3.762822572653748	1	rs116264584	
CS:EUR-1-84-L6	1	111.80027748697624	1	rs505151	
CS:AFR-1-84-L6	1	77.20432846924253	1	rs505151	
CS:AFR-1-84-L7	1	67.58328113772798	1	rs1165221	
CS:EUR-1-84-L8	1	2.727819604880885	1	rs2647279	
CS:EUR-1-84-L9	1	3.2103611617334677	1	rs2479397	
CS:AFR-1-84-L9	1	8.147409958356732	1	rs2479397	
CS:EAS-1-84-L9	1	0.847470686226489	1	rs2479397	
CS:EUR-1-84-L10	1	48.574376850476305	1	rs10489488	
CS:AFR-1-84-L10	1	1.033215871079293	1	rs10489488	
CS:EUR-1-84-L11	1	149.79965903814102	1	rs565436	
CS:AFR-1-84-L11	1	2.3445219853936923	1	rs565436	
CS:EAS-1-84-L11	1	6.341736262187202	1	rs565436	
CS:EUR-1-84-L12	1	114.07481638077606	1	rs2479415	
CS:AFR-1-84-L12	1	5.109449560805918	1	rs2479415	
CS:EAS-1-84-L12	1	0.35400679473223484	1	rs2479415	
CS:EUR-1-84-L13	1	125.79107963690304	1	rs2483205	
CS:AFR-1-84-L13	1	14.262685211854674	1	rs2483205	
CS:EAS-1-84-L13	1	10.530976083395522	1	rs2483205	
CS:EUR-1-84-L14	1	228.6994981824885	1	rs11206510	
CS:EUR-1-84-L15	1	263.2043794306426	1	rs553741	
CS:AFR-1-84-L15	1	47.99811757279559	1	rs553741	
CS:EUR-1-84-L16	2	137.80149288738917	0.9998624883696569	rs79702288,rs4926673	rs4927208
CS:AFR-1-84-L16	2	0.5586695866000936	0.5483125546808056	rs79702288,rs4926673	rs4927208
CS:EAS-1-84-L16	2	9.854379773012829	0.9999689462008773	rs79702288,rs4926673	rs4927208
CS:EUR-1-84-L17	1	18.608901008891483	1	rs3005923	
CS:EUR-1-84-L18	3	3.970972283632081	0.9533838278431507	rs12087347,rs75959412,rs74957459	
CS:EUR-1-84-L19	1	270.81753598763333	1	rs499883	
CS:EUR-1-84-L20	2	0.4788554843609134	0.9960174050862297	rs12069079,rs6703366	rs6671533
CS:EAS-1-84-L20	2	11.217577661049631	0.9888276669750815	rs12069079,rs6703366	rs6671533
CS:EUR-1-85-L1	8	4.76439005590017	0.9266189748449447	rs12073253,rs10889005,rs56022783,rs2746352,rs2796529,rs2746347,rs2796518,rs79906664	rs10889004,rs2746355
CS:EAS-1-85-L1	8	1.8800272787568877	0.6324094598691904	rs12073253,rs10889005,rs56022783,rs2746352,rs2796529,rs2746347,rs2796518,rs79906664	rs10889004,rs2746355
CS:EUR-1-94-L1	3	7.049909688205543	0.8787333808319292	rs11581697,rs12032100,rs2207794	rs7516719,rs2886084
CS:EAS-1-94-L1	3	0.6974365331600896	0.8014590665327386	rs11581697,rs12032100,rs2207794	rs7516719,rs2886084
CS:EUR-1-94-L2	1	4.338023520621937	1	rs2261980	
CS:EAS-1-94-L2	1	2.2077968159336923	1	rs2261980	
CS:EUR-1-94-L3	1	9.585647250773816	1	rs17121845	
CS:EUR-1-96-L1	2	6.69038879916072	0.9862809714019573	rs75330868,rs75954052	
CS:EAS-1-96-L1	2	1.7351512690853914	0.996175260099162	rs75330868,rs75954052	
CS:EUR-1-97-L1	1	154.4760366957573	1	rs636523	
CS:AFR-1-97-L1	1	18.34064080442801	1	rs636523	
CS:EAS-1-97-L1	1	4.349827365980899	1	rs636523	
CS:EUR-1-100-L1	4	6.74248717106397	0.7346572501387262	rs6696954,rs4655772,rs11208700,rs4655794	rs4655783,rs12022410
CS:EAS-1-100-L1	4	2.9831428927510912	0.7866743843040757	rs6696954,rs4655772,rs11208700,rs4655794	rs4655783,rs12022410
CS:EUR-1-109-L1	31	7.7032323011598445	0.5913757876594847	rs7536433,rs9787306,rs4121165,rs1166708,rs1166698,rs7514180,rs11162408,rs6699769,rs7537908,rs812097,rs7540887,rs7545376,rs6684364,rs1510245,rs595384,rs534283,rs540742,rs522952,rs614836,rs651413,rs531841,rs609390,rs605659,rs687708,rs580426,rs629947,rs618551,rs672391,rs684657,rs513977,rs488469	rs685393,rs685848,rs599417,rs586333,rs585072,rs561300,rs661844,rs507045,rs651897,rs650495,rs566236,rs617195,rs616332,rs587433,rs621524,rs593652,rs523751,rs600781,rs582395,rs633227,rs627661,rs663254,rs614963,rs577978,rs585100,rs584660,rs642248,rs557688,rs612486,rs554298,rs609359,rs526723,rs674933,rs524757,rs521029,rs494496,rs582281,rs659251,rs644359,rs633769,rs513245,rs618593,rs637943,rs558643,rs656372,rs658212,rs501774,rs561289,rs624766,rs699009
CS:EUR-1-124-L1	6	7.316800763206266	0.9525483233280083	rs469721,rs469772,rs469882,rs662026,rs165316,rs469864	rs469773
CS:EUR-1-125-L1	3	37.4824834854728	0.997232309792912	rs6676846,rs11164605,rs2391159	rs6603975,rs7536295,rs2031494,rs11164654,rs962221,rs962222,rs4970705,rs1570836,rs4970706,rs10782922
CS:AFR-1-125-L1	3	3.1419029724325895	0.9411809179815371	rs6676846,rs11164605,rs2391159	rs6603975,rs7536295,rs2031494,rs11164654,rs962221,rs962222,rs4970705,rs1570836,rs4970706,rs10782922
CS:EAS-1-125-L1	3	1.973111258788106	0.9962487485165156	rs6676846,rs11164605,rs2391159	rs6603975,rs7536295,rs2031494,rs11164654,rs962221,rs962222,rs4970705,rs1570836,rs4970706,rs10782922
CS:AFR-1-125-L2	4	6.179773456890723	0.963636529898622	rs4847285,rs9729650,rs980938,rs61800548	rs6604010,rs6604012,rs6703467,rs2107520,rs1932967,rs2391196,rs10735783,rs7516141,rs7549844,rs2107521,rs2180977,rs3790446,rs10735784,rs4264007,rs2893224,rs6674324,rs980940,rs2158446,rs2025101,rs7543327
CS:AFR-1-125-L3	7	7.59731998983156	0.7903704823553416	rs41286813,rs6699723,rs17131655,rs74101322,rs139886002,rs151202354,rs12565227	rs969698,rs55995837,rs59925050,rs12564537
CS:EAS-1-125-L3	7	2.831385886330442	0.9695193991513292	rs41286813,rs6699723,rs17131655,rs74101322,rs139886002,rs151202354,rs12565227	rs969698,rs55995837,rs59925050,rs12564537
CS:EAS-1-125-L4	24	2.831385886330442	0.6770533373412214	rs12566527,rs74101167,rs113184675,rs12565259,rs7535171,rs61288876,rs60855457,rs56144352,rs12563400,rs2151575,rs150511871,rs41286813,rs6699723,rs111389077,rs17131655,rs74101322,rs139886002,rs151202354,rs12565227,rs7548287,rs78695109,rs142390108,rs56185219,rs113616379	rs12564911,rs74101199,rs10465755,rs74102921,rs74102923,rs10159031,rs61457032,rs56695578,rs112618970,rs969698,rs55995837,rs59925050,rs12564537,rs28550182,rs74101363
CS:EUR-1-136-L1	14	14.576835937176932	0.9521901667097581	rs61798463,rs56111229,rs3108680,rs2335077,rs12408634,rs1762509,rs9435340,rs1730851,rs1762482,rs2232015,rs1730865,rs6669831,rs1762484,rs9435341	rs61798468,rs55924375,rs2335104,rs12401598,rs1623927,rs1730850,rs1730864,rs1730862,rs1730859
CS:EAS-1-136-L1	14	1.7245398537464052	0.9404373140424933	rs61798463,rs56111229,rs3108680,rs2335077,rs12408634,rs1762509,rs9435340,rs1730851,rs1762482,rs2232015,rs1730865,rs6669831,rs1762484,rs9435341	rs61798468,rs55924375,rs2335104,rs12401598,rs1623927,rs1730850,rs1730864,rs1730862,rs1730859
CS:EUR-1-138-L1	1	1543.08567170487	1	rs12740374	
CS:AFR-1-138-L1	1	166.96190423267143	1	rs12740374	
CS:EAS-1-138-L1	1	68.41672053531438	1	rs12740374	
CS:EUR-1-145-L1	10	6.994624537889909	0.8920666317228935	rs7519860,rs7546851,rs1503832,rs1910485,rs11102706,rs12129050,rs41302825,rs11102708,rs11102709,rs113921455	rs6669370,rs11102707,rs1553450,rs12127377
CS:EUR-1-154-L1	1	19.97639956623097	1	rs267733	
CS:AFR-1-154-L1	1	2.6880591177350546	1	rs267733	
CS:EAS-1-154-L1	1	0.8551864180293401	1	rs267733	
CS:EUR-1-158-L1	2	15.625075169065491	0.9770524584303577	rs4390169,rs4971077	rs4745,rs7535292,rs4971079
CS:EUR-1-162-L1	9	9.48942741355086	0.9255794172469181	rs857693,rs2251964,rs2157691,rs2518490,rs2022003,rs2022002,rs857725,rs857720,rs857721	rs2479868,rs2518489,rs2251963,rs2779116,rs2518491,rs2852634
CS:EAS-1-162-L1	9	6.741649034818343	0.8269982307377405	rs857693,rs2251964,rs2157691,rs2518490,rs2022003,rs2022002,rs857725,rs857720,rs857721	rs2479868,rs2518489,rs2251963,rs2779116,rs2518491,rs2852634
CS:EUR-1-163-L1	1	6.708492853505681	1	rs3754459	
CS:EUR-1-182-L2	14	6.333861143125272	0.9374105782123687	rs12057885,rs12737633,rs12121479,rs34668298,rs2235511,rs6656219,rs6688317,rs10912834,rs10912836,rs4564181,rs12407579,rs7516677,rs1018392,rs4916225	rs2223477,rs2143090,rs2179375,rs6656117,rs12064618,rs1024173,rs4615872,rs6425192,rs6425194,rs1024171,rs36112567,rs10912810,rs7518648,rs2235508,rs2235509,rs2235510,rs7548166,rs12736204,rs7519001,rs35062585,rs6667507,rs6662297,rs67595287,rs12735239,rs12747017,rs10912830,rs1963273,rs2011548,rs10157634,rs6699676
CS:EAS-1-182-L2	14	1.8571188322660848	0.9515342141142684	rs12057885,rs12737633,rs12121479,rs34668298,rs2235511,rs6656219,rs6688317,rs10912834,rs10912836,rs4564181,rs12407579,rs7516677,rs1018392,rs4916225	rs2223477,rs2143090,rs2179375,rs6656117,rs12064618,rs1024173,rs4615872,rs6425192,rs6425194,rs1024171,rs36112567,rs10912810,rs7518648,rs2235508,rs2235509,rs2235510,rs7548166,rs12736204,rs7519001,rs35062585,rs6667507,rs6662297,rs67595287,rs12735239,rs12747017,rs10912830,rs1963273,rs2011548,rs10157634,rs6699676
