pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
TC	EUR	10	129	0	0
TC	EUR	10	130	0	0
TC	EUR	10	131	0	0
TC	EUR	10	137	0	0
TC	EUR	10	138	2	2
TC	EUR	10	140	0	0
TC	EUR	10	144	0	0
TC	EUR	10	150	0	0
TC	EUR	10	152	0	0
TC	EUR	10	154	0	0
TC	EUR	10	176	0	0
TC	EUR	10	177	0	0
TC	EUR	11	2	0	0
TC	EUR	11	3	0	0
TC	EUR	11	4	0	0
TC	EUR	11	7	0	0
TC	EUR	11	11	0	0
TC	EUR	11	12	0	0
TC	EUR	11	22	0	0
TC	EUR	11	28	0	0
TC	EUR	11	30	0	0
TC	EUR	11	31	0	0
TC	EUR	11	33	0	0
TC	EUR	11	56	0	0
TC	EUR	11	57	0	0
TC	EUR	11	75	0	0
TC	EUR	11	76	0	0
TC	EUR	11	78	0	0
TC	EUR	11	79	0	0
TC	EUR	11	80	0	0
TC	EUR	11	81	0	0
TC	EUR	11	82	0	0
TC	EUR	11	86	0	0
TC	EUR	11	88	0	0
TC	EUR	11	90	0	0
TC	EUR	11	107	0	0
TC	EUR	11	108	0	0
TC	EUR	11	117	0	0
TC	EUR	11	121	0	0
TC	EUR	11	125	0	0
TC	EUR	11	128	0	0
TC	EUR	11	129	1	0
TC	EUR	11	133	0	0
TC	EUR	11	140	0	0
TC	EUR	11	142	0	0
TC	EUR	11	147	0	0
TC	EUR	11	163	0	0
TC	EUR	12	1	0	0
TC	EUR	12	12	0	0
TC	EUR	12	13	0	0
TC	EUR	12	17	0	0
TC	EUR	12	18	0	0
TC	EUR	12	23	0	0
TC	EUR	12	26	0	0
TC	EUR	12	27	0	0
TC	EUR	12	29	0	0
TC	EUR	12	42	0	0
TC	EUR	12	45	0	0
TC	EUR	12	47	0	0
TC	EUR	12	48	0	0
TC	EUR	12	49	0	0
TC	EUR	12	51	0	0
TC	EUR	12	52	0	0
TC	EUR	12	59	0	0
TC	EUR	12	60	0	0
TC	EUR	12	61	0	0
TC	EUR	12	62	0	0
TC	EUR	12	63	0	0
TC	EUR	12	64	0	0
TC	EUR	12	66	0	0
TC	EUR	12	67	0	0
TC	EUR	12	69	0	0
TC	EUR	12	71	1	1
TC	EUR	12	72	0	0
TC	EUR	12	82	0	0
TC	EUR	12	97	0	0
TC	EUR	12	98	0	0
TC	EUR	12	106	0	0
TC	EUR	12	110	0	0
TC	EUR	12	113	0	0
TC	EUR	12	116	0	0
TC	EUR	12	117	0	0
TC	EUR	12	119	0	0
TC	EUR	12	120	0	0
TC	EUR	12	121	0	0
TC	EUR	12	122	1	0
TC	EUR	12	123	0	0
TC	EUR	12	127	0	0
TC	EUR	12	128	0	0
TC	EUR	12	129	0	0
TC	EUR	12	138	0	0
TC	EUR	12	139	0	0
TC	EUR	12	140	0	0
TC	EUR	12	141	1	0
TC	EUR	13	18	1	0
TC	EUR	13	21	0	0
TC	EUR	13	24	0	0
TC	EUR	13	25	0	0
TC	EUR	13	40	0	0
TC	EUR	13	44	0	0
TC	EUR	13	45	0	0
TC	EUR	13	50	0	0
TC	EUR	13	66	0	0
TC	EUR	13	69	0	0
TC	EUR	13	70	0	0
TC	EUR	13	84	0	0
TC	EUR	13	95	0	0
TC	EUR	13	96	0	0
TC	EUR	13	111	0	0
TC	EUR	13	115	0	0
TC	EUR	13	116	0	0
TC	EUR	13	118	0	0
TC	EUR	13	124	0	0
TC	EUR	13	125	0	0
TC	EUR	14	4	0	0
TC	EUR	14	10	0	0
TC	EUR	14	11	0	0
TC	EUR	14	14	0	0
TC	EUR	14	23	0	0
TC	EUR	14	31	0	0
TC	EUR	14	35	0	0
TC	EUR	14	43	0	0
TC	EUR	14	63	0	0
TC	EUR	14	67	0	0
TC	EUR	14	68	0	0
TC	EUR	14	72	0	0
TC	EUR	14	73	0	0
TC	EUR	14	93	0	0
TC	EUR	14	96	0	0
TC	EUR	14	105	0	0
TC	EUR	14	106	0	0
TC	EUR	14	120	1	1
TC	EUR	14	121	0	0
TC	EUR	14	126	0	0
TC	EUR	14	127	0	0
TC	EUR	14	129	0	0
TC	EUR	15	37	0	0
TC	EUR	15	44	0	0
TC	EUR	15	45	0	0
TC	EUR	15	46	0	0
TC	EUR	15	47	0	0
TC	EUR	15	50	0	0
TC	EUR	15	52	1	1
TC	EUR	15	53	2	2
TC	EUR	15	54	0	0
TC	EUR	15	59	0	0
TC	EUR	15	62	0	0
TC	EUR	15	63	0	0
TC	EUR	15	64	0	0
TC	EUR	15	66	0	0
TC	EUR	15	80	0	0
TC	EUR	15	83	0	0
TC	EUR	15	85	0	0
TC	EUR	15	88	0	0
TC	EUR	15	102	0	0
TC	EUR	15	111	0	0
TC	EUR	15	117	0	0
TC	EUR	16	1	0	0
TC	EUR	16	2	0	0
TC	EUR	16	4	0	0
TC	EUR	16	5	0	0
TC	EUR	16	6	0	0
TC	EUR	16	9	0	0
TC	EUR	16	31	0	0
TC	EUR	16	32	1	0
TC	EUR	16	33	0	0
TC	EUR	16	37	0	0
TC	EUR	16	41	0	0
TC	EUR	16	43	0	0
TC	EUR	16	58	0	0
TC	EUR	16	59	0	0
TC	EUR	16	63	0	0
TC	EUR	16	70	0	0
TC	EUR	16	74	0	0
TC	EUR	16	75	2	2
TC	EUR	16	76	0	0
TC	EUR	16	79	0	0
TC	EUR	16	83	0	0
TC	EUR	16	85	0	0
TC	EUR	16	88	1	1
TC	EUR	16	89	0	0
TC	EUR	16	90	0	0
TC	EUR	16	91	0	0
TC	EUR	16	94	0	0
TC	EUR	16	99	0	0
TC	EUR	16	100	0	0
TC	EUR	16	101	0	0
TC	EUR	16	103	0	0
TC	EUR	16	104	0	0
TC	EUR	16	110	0	0
TC	EUR	16	113	0	0
TC	EUR	16	116	0	0
TC	EUR	16	119	0	0
TC	EUR	16	120	0	0
TC	EUR	16	125	0	0
TC	EUR	16	126	0	0
TC	EUR	16	127	0	0
TC	EUR	16	128	0	0
TC	EUR	17	9	0	0
TC	EUR	17	15	0	0
TC	EUR	17	16	0	0
TC	EUR	17	17	1	0
TC	EUR	17	22	0	0
TC	EUR	17	23	1	1
TC	EUR	17	24	1	1
TC	EUR	17	25	0	0
TC	EUR	17	28	0	0
TC	EUR	17	30	0	0
TC	EUR	17	49	0	0
TC	EUR	17	51	0	0
TC	EUR	17	53	0	0
TC	EUR	17	54	0	0
TC	EUR	17	55	1	1
TC	EUR	17	65	0	0
TC	EUR	17	70	0	0
TC	EUR	17	71	0	0
TC	EUR	17	73	1	1
TC	EUR	17	74	0	0
TC	EUR	17	75	0	0
TC	EUR	17	76	0	0
TC	EUR	17	78	0	0
TC	EUR	17	80	0	0
TC	EUR	17	85	0	0
TC	EUR	17	87	0	0
TC	EUR	17	90	0	0
TC	EUR	17	94	0	0
TC	EUR	17	95	0	0
TC	EUR	17	97	0	0
TC	EUR	17	98	0	0
TC	EUR	17	100	0	0
TC	EUR	17	101	0	0
TC	EUR	17	102	2	0
TC	EUR	17	103	0	0
TC	EUR	17	104	0	0
TC	EUR	17	105	0	0
TC	EUR	17	109	0	0
TC	EUR	17	116	0	0
TC	EUR	17	117	0	0
TC	EUR	17	118	0	0
TC	EUR	17	121	0	0
TC	EUR	17	123	0	0
TC	EUR	17	125	0	0
TC	EUR	17	128	0	0
TC	EUR	17	130	0	0
TC	EUR	17	133	0	0
TC	EUR	17	134	0	0
TC	EUR	18	8	0	0
TC	EUR	18	9	0	0
TC	EUR	18	31	0	0
TC	EUR	18	35	0	0
TC	EUR	18	39	1	1
TC	EUR	18	41	1	1
TC	EUR	18	42	0	0
TC	EUR	18	52	0	0
TC	EUR	18	61	0	0
TC	EUR	18	68	0	0
TC	EUR	18	69	1	1
TC	EUR	18	74	0	0
TC	EUR	18	77	0	0
TC	EUR	18	78	0	0
TC	EUR	18	81	0	0
TC	EUR	18	85	0	0
TC	EUR	18	88	0	0
TC	EUR	18	119	0	0
TC	EUR	19	2	0	0
TC	EUR	19	5	0	0
TC	EUR	19	6	0	0
TC	EUR	19	12	0	0
TC	EUR	19	15	0	0
TC	EUR	19	16	0	0
TC	EUR	19	19	0	0
TC	EUR	19	20	0	0
TC	EUR	19	21	0	0
TC	EUR	19	22	0	0
TC	EUR	19	25	0	0
TC	EUR	19	30	0	0
TC	EUR	19	32	0	0
TC	EUR	19	33	0	0
TC	EUR	19	35	0	0
TC	EUR	19	36	0	0
TC	EUR	19	37	1	1
TC	EUR	19	38	1	1
TC	EUR	19	39	1	1
TC	EUR	19	42	0	0
TC	EUR	19	46	0	0
TC	EUR	19	49	0	0
TC	EUR	19	51	0	0
TC	EUR	19	52	0	0
TC	EUR	19	53	2	0
TC	EUR	19	54	0	0
TC	EUR	19	63	0	0
TC	EUR	19	64	0	0
TC	EUR	19	65	0	0
TC	EUR	19	67	0	0
TC	EUR	19	70	0	0
TC	EUR	19	71	0	0
TC	EUR	19	72	0	0
TC	EUR	19	73	0	0
TC	EUR	19	74	9	5
TC	EUR	19	75	1	0
TC	EUR	19	76	2	2
TC	EUR	19	77	1	0
TC	EUR	19	79	1	0
TC	EUR	19	80	0	0
TC	EUR	19	81	1	0
TC	EUR	19	89	0	0
TC	EUR	19	90	0	0
TC	EUR	19	98	0	0
TC	EUR	19	103	0	0
TC	EUR	19	104	0	0
TC	EUR	19	107	0	0
TC	EUR	19	110	0	0
TC	EUR	19	111	1	1
TC	EUR	20	2	0	0
TC	EUR	20	10	0	0
TC	EUR	20	12	0	0
TC	EUR	20	18	0	0
TC	EUR	20	19	0	0
TC	EUR	20	40	0	0
TC	EUR	20	48	1	1
TC	EUR	20	55	0	0
TC	EUR	20	59	0	0
TC	EUR	20	60	0	0
TC	EUR	20	63	0	0
TC	EUR	20	64	2	0
TC	EUR	20	65	0	0
TC	EUR	20	66	0	0
TC	EUR	20	67	0	0
TC	EUR	20	68	0	0
TC	EUR	20	69	1	0
TC	EUR	20	70	0	0
TC	EUR	20	71	0	0
TC	EUR	20	77	0	0
TC	EUR	20	78	0	0
TC	EUR	20	86	0	0
TC	EUR	20	87	0	0
TC	EUR	20	89	0	0
TC	EUR	20	112	0	0
TC	EUR	20	115	0	0
TC	EUR	21	3	0	0
TC	EUR	21	5	0	0
TC	EUR	21	30	0	0
TC	EUR	21	33	0	0
TC	EUR	21	37	0	0
TC	EUR	21	41	0	0
TC	EUR	21	48	0	0
TC	EUR	21	53	0	0
TC	EUR	21	64	0	0
TC	EUR	22	1	0	0
TC	EUR	22	5	0	0
TC	EUR	22	9	0	0
TC	EUR	22	13	0	0
TC	EUR	22	29	0	0
TC	EUR	22	30	0	0
TC	EUR	22	36	0	0
TC	EUR	22	37	0	0
TC	EUR	22	40	0	0
TC	EUR	22	43	0	0
TC	EUR	22	45	0	0
TC	EUR	22	46	0	0
TC	EUR	22	47	0	0
TC	EUR	22	49	0	0
TC	EUR	22	54	0	0
TC	EUR	22	55	0	0
TC	EUR	22	56	0	0
TC	EUR	22	57	0	0
TC	EUR	22	69	0	0
TC	EUR	22	70	0	0
