CS	CS.size	CS.nlog10minp	CS.purity	CS.SNP	CS.tags
CS:EUR-1-44-1	9	10.869644264903384	0.9172356430677122	rs589942,rs602950,rs588485,rs532545,rs472629,rs471760,rs1253904,rs541244,rs657624	rs476582,rs477679,rs530104
CS:EUR-1-46-1	10	9.064693378928505	0.9102178826982029	rs11587362,rs10753521,rs7544500,rs6666534,rs9426785,rs6672273,rs61776287,rs10799719,rs6688119,rs12129809	rs6656791,rs4077296,rs61776286,rs4565679,rs4488002,rs10917067
CS:EUR-1-48-1	1	18.404072094330942	1	rs1767141	
CS:EUR-1-48-2	1	11.641387037593107	1	rs2298632	
CS:EUR-1-51-1	7	7.184084078226112	0.8250948922478246	rs55794721,rs72660908,rs72660961,rs35495923,rs72660960,rs909832,rs111941366	
CS:EUR-1-52-1	1	53.55661352375636	1	rs11810321	rs12749822,rs2095637,rs12724052,rs17162330,rs17162333,rs71636795,rs75305560,rs71636796,rs71636797,rs34409791,rs36109400,rs10493037
CS:EUR-1-52-2	1	15.16052099285404	1	rs2993063	
CS:EUR-1-52-3	1	75.42138295314831	1	rs75460349	
CS:EUR-1-52-4	13	10.98016244728922	0.5839034222630796	rs3790644,rs12046614,rs2316002,rs12027388,rs12094989,rs17162190,rs4970514,rs4970466,rs61692526,rs4970498,rs12045800,rs11806829,rs3816539	rs7539320,rs7522551,rs9328728,rs6690458,rs2290588,rs6693662,rs4659443,rs4659444,rs6669111,rs12086684,rs61789119,rs55840663,rs56241541,rs1975798,rs12046497,rs10458599,rs9438547,rs7524245,rs12024530,rs10902748,rs7530096,rs11802779,rs4659442,rs11806427,rs3811461
CS:EUR-1-53-1	6	15.50046924243243	0.987303870725662	rs546355,rs12140070,rs6661800,rs72658347,rs551355,rs12144104	rs2815708,rs12139137,rs11247734,rs7549174,rs11247742,rs12144063,rs11247746
CS:EUR-1-57-1	23	6.880208199649875	0.7827050847715095	rs72659218,rs148433005,rs61780506,rs61049300,rs72657282,rs56395972,rs56255535,rs61778259,rs61780502,rs61780525,rs72657293,rs3795433,rs56080852,rs61780519,rs61780526,rs61780518,rs61780503,rs72659224,rs72657269,rs72659229,rs72659232,rs61780512,rs72657276	rs56114736,rs61780511,rs61778246,rs1473,rs61778253,rs61778254,rs61778255,rs56272895,rs61778258,rs61780460,rs148898012,rs75851967,rs3737757,rs55982353,rs72657298,rs61780464,rs72659204,rs61780465,rs61780466,rs61780467,rs61780469,rs61780470,rs72659207,rs55935449,rs150141420,rs61780500,rs57389409,rs61224920,rs72659231,rs7514008,rs61780513,rs61778226,rs61778227,rs61778230,rs61778232
CS:EUR-1-70-1	1	123.75025827858552	1	rs3768321	
CS:EUR-1-70-2	2	28.346105093373875	0.7109253007733981	rs147878481,rs3954096	
CS:EUR-1-71-1	2	12.549091581919845	0.6603505367609948	rs141982114,rs376484641	
CS:EUR-1-73-1	1	5.247621904751868	1	rs348145	
CS:EUR-1-73-2	6	7.656910635763785	0.991919706892483	rs12145217,rs11210633,rs12140335,rs7514030,rs12119170,rs11210628	rs6684275,rs6684354,rs6703709,rs6678771,rs71654240,rs11577362,rs9662992,rs9803894,rs71654241,rs9803864,rs11210627,rs12118542,rs12136336,rs12116983,rs4073236,rs7556145,rs12239931,rs12744153
CS:EUR-1-74-1	26	5.570216193498029	0.4923152105374325	rs4660756,rs12741964,rs3791101,rs61768373,rs2906469,rs56319043,rs11587427,rs72678674,rs72678680,rs61768408,rs113688544,rs4660740,rs112984125,rs112361411,rs11805774,rs7520053,rs12760274,rs61768374,rs2270972,rs11584382,rs3791043,rs11810109,rs7516647,rs7551644,rs6664485,rs3791044	rs12410155,rs12410444,rs17531412,rs4660257,rs1971342,rs17401357,rs3791035,rs11587515,rs6696529,rs6656457,rs11210917,rs1013793,rs1029632,rs59305903,rs56367078,rs6429639,rs11581514,rs11210914,rs3791046,rs11210916,rs4660745,rs12062824,rs6668616,rs6700256,rs6678767,rs11210912,rs112518613
CS:EUR-1-74-2	32	6.339207556009614	0.799068452037176	rs7520981,rs4660253,rs7549876,rs2251804,rs1334973,rs3768046,rs2842196,rs2255632,rs2992036,rs2842195,rs2152112,rs55663821,rs55935510,rs1004291,rs1572272,rs1209384,rs4660729,rs3120124,rs1556580,rs3120047,rs2494994,rs6690243,rs2262984,rs2782645,rs2251802,rs839773,rs3120122,rs839771,rs2782643,rs2027130,rs17573239,rs2842193	rs2842197,rs2842179,rs2842184,rs839768,rs839770,rs9793527,rs2782638,rs2842177,rs2782648,rs2782650,rs2039531,rs2782642,rs2842180,rs839772,rs9793186,rs3001721,rs2782644
CS:EUR-1-85-1	7	10.561877603274574	0.9171760508489027	rs9437006,rs61772578,rs61772626,rs17470169,rs3927760,rs1819750,rs1759753	rs61772592,rs61772595,rs3927761,rs1418977,rs61772620,rs61772622,rs61772625,rs1041602,rs41487448,rs61772627,rs61772618,rs61772623,rs6674131,rs1777279
CS:EUR-1-87-1	43	5.648858862624624	0.4869095616158385	rs548897,rs1811699,rs1910690,rs197643,rs657471,rs11587719,rs706379,rs627489,rs606497,rs583845,rs197650,rs2764661,rs197617,rs197645,rs197644,rs197649,rs542949,rs514350,rs197626,rs626210,rs561248,rs554689,rs490419,rs663234,rs2764663,rs584383,rs619732,rs197624,rs502350,rs12088611,rs197635,rs7529737,rs197637,rs1811700,rs197636,rs556131,rs524171,rs197642,rs197603,rs492986,rs197641,rs197627,rs552727	rs12143340,rs11207002,rs197632,rs626212,rs529527,rs627936,rs693942,rs611276,rs669931,rs659069,rs539229,rs542873,rs686702,rs572092,rs2251472,rs488405,rs593154,rs492905,rs493846,rs515802,rs524095,rs655277,rs471548,rs197647,rs197625,rs614488,rs2764660,rs480283,rs924850,rs10889033,rs127600,rs197640,rs197639
CS:EUR-1-90-1	34	5.696544795118177	0.564181827402562	rs12041278,rs11207345,rs7549330,rs11207359,rs11207361,rs2094078,rs751187,rs7543260,rs12036261,rs932772,rs71646019,rs932773,rs12023539,rs12031587,rs12025175,rs12737137,rs10889125,rs7555848,rs59862650,rs2764932,rs11207352,rs11207369,rs11207368,rs2716122,rs10749714,rs11207367,rs2764929,rs6699576,rs2716153,rs2764899,rs2716138,rs2764900,rs2985884,rs2716143	rs12080311,rs12085896,rs12030196,rs932770,rs12036610,rs12042725,rs2716157,rs2716142,rs2716141,rs3118351,rs2985883,rs2985882,rs2764902,rs2716146,rs2716147,rs2716148,rs2764901,rs2764898,rs2716151,rs2764897,rs2764896,rs2985881,rs2716152,rs2764895,rs9436586,rs11207364,rs3118354,rs3118353,rs3118352,rs2716155,rs2716156,rs2764920,rs2985886,rs3010339,rs2716158,rs2716154,rs2764919,rs2716149,rs10749715,rs10749716,rs752281
CS:EUR-1-94-1	11	8.516622096801308	0.9538227887460624	rs142629567,rs7515011,rs9970140,rs9970076,rs74328314,rs17121841,rs59708846,rs17377134,rs75481391,rs17377148,rs76732304	rs72929847,rs11806791,rs74090327,rs138044070,rs17121833,rs17121835,rs61593957,rs868110
CS:EUR-1-96-1	1	12.633300961310908	1	rs12140153	
CS:EUR-1-97-1	47	14.46723538893027	0.9386647673966558	rs1168124,rs7531579,rs11208004,rs12239737,rs4587594,rs10889348,rs11207977,rs1168099,rs10889353,rs10889335,rs10889340,rs10159255,rs10889338,rs746735,rs11207976,rs10889349,rs1168045,rs993013,rs2131925,rs1748197,rs10493322,rs6587980,rs11208000,rs10789113,rs1168086,rs9436223,rs1979722,rs1570694,rs1179765,rs1168104,rs1168018,rs12136083,rs10889339,rs10889356,rs2366636,rs656297,rs12239736,rs10889333,rs11207979,rs10889337,rs10889334,rs10889357,rs636523,rs1748195,rs1690761,rs11207969,rs998403	rs2029763,rs12116574,rs12038768,rs11207992,rs10789116,rs11207995,rs3850634,rs11207996,rs11485618,rs10789118,rs10789119,rs10889352,rs10789120,rs12047226,rs995000,rs4495740,rs11207982,rs35194512,rs12042319,rs10889354,rs1168097,rs1168098,rs1168102,rs1168103,rs2479464,rs1168036,rs1002687,rs1168032,rs1168031,rs1168030,rs1168028,rs1168027,rs1168026,rs1168042,rs1781212,rs1690755,rs12090886,rs1168046,rs1168047,rs1168050,rs1781195,rs1627591,rs12062275,rs1168015,rs1168013,rs4915840,rs1168017,rs7548877,rs1168023,rs1184547,rs1168022,rs1168020,rs12074528,rs11207984,rs11207985,rs10889336,rs11207980,rs10789115,rs11207997,rs11208001,rs6690733,rs6675401,rs6678483,rs10889347,rs10789117,rs10158897,rs3913007,rs61471917,rs10889350,rs10157265,rs7520810,rs12025800,rs11207999,rs2366638,rs6657050,rs7539035,rs1168085,rs1168089,rs626787,rs631106,rs12029068,rs9436661,rs638305,rs637723,rs642845,rs641540,rs598253,rs659656,rs783291,rs597076,rs630144,rs636497,rs624660,rs634341,rs4350231,rs12037659,rs1168034,rs1168029,rs1184865,rs1168044,rs1690766,rs11577840,rs12403207,rs11207981,rs1168021,rs11207986,rs7519785,rs2131926,rs10889343,rs4329540,rs4915621,rs6693353,rs10889344,rs6696502,rs11207990,rs1472257,rs1748201,rs1748200,rs1629122,rs11207983,rs12735272,rs1748199,rs11588261,rs597470,rs597078,rs10789112,rs11208007,rs7518497,rs1305520,rs1177541,rs11207972,rs1168003,rs1007205,rs10889331,rs1168009,rs1168010,rs1183260,rs1305521,rs2489835,rs12023489,rs9988450,rs10889330,rs6587976,rs11207974,rs10889332,rs11207970
CS:EUR-1-100-1	10	11.093344210630857	0.8065663845031297	rs10889560,rs11208659,rs74082072,rs11208662,rs17127656,rs11579567,rs7518849,rs74082071,rs7534177,rs11208660	rs1571151
CS:EUR-1-100-2	20	11.329881556735554	0.6671268407185658	rs7546242,rs1938498,rs59508186,rs2154384,rs11208700,rs1805096,rs6698842,rs4655794,rs6663226,rs6588158,rs4655783,rs4655557,rs11208718,rs4420065,rs12043644,rs10889574,rs11208716,rs2211651,rs2889195,rs1892534	rs7542446,rs6588153,rs11208691,rs12034502,rs1938497,rs17127849,rs7531867,rs11208693,rs4655764,rs12130672,rs11809906,rs12044840,rs12030956,rs12035753,rs1938494,rs1938492,rs4311928,rs4655761,rs2211653,rs11208695,rs11208696,rs28480230,rs10789192,rs56274111,rs10443261,rs10749755,rs10789193,rs2154382,rs1938490,rs12042779,rs12042807,rs11208701,rs4655574,rs7515766,rs7518710,rs4459081,rs4655772,rs12022410,rs1938485,rs4655729,rs11208689,rs3790439,rs10889569,rs4655743,rs10889570,rs7516341,rs12067936,rs4655584,rs4655585,rs2375805,rs11208717,rs11208711,rs4655582
CS:EUR-1-105-1	7	13.086532113340231	0.5026347244971873	rs7531118,rs2613496,rs2613498,rs12740789,rs61765650,rs34376163,rs1460940	rs2613497,rs2568953,rs2815764,rs2815757,rs2568957,rs2613499,rs34361149,rs61765651,rs34723450,rs12737564,rs34020954,rs34874247,rs34579341
CS:EUR-1-105-2	7	12.812710183632024	0.9094135284782382	rs650194,rs500647,rs594454,rs624709,rs657262,rs661000,rs11209722	rs486625,rs515036,rs509789,rs594095
CS:EUR-1-110-1	27	7.178185433053502	0.49718611473907237	rs17413959,rs79389962,rs79606438,rs10157321,rs10493616,rs2882958,rs17412765,rs17402991,rs76328265,rs150790139,rs17412231,rs12073624,rs141364690,rs17411879,rs17401980,rs113706158,rs11526555,rs1622684,rs28813447,rs1780709,rs717246,rs2996691,rs116684406,rs1937016,rs7538069,rs76362050,rs2932176	rs17414106,rs17406004,rs59001904,rs1552572,rs72480678,rs28816175,rs28846376,rs11587713,rs112544099,rs2054927,rs1489398,rs7521586,rs78739610,rs78929744,rs1686337,rs1780769,rs1686340,rs1780731,rs7534310,rs1602050,rs1248481,rs1248488,rs1268506,rs1826048,rs1686334,rs1686336,rs1611965,rs1780771,rs1780768,rs1780767,rs1780766,rs1780765,rs1686338,rs1780764,rs2801027,rs1552571,rs1552573,rs1632786,rs3012080,rs2932177,rs2996693,rs2996694
CS:EUR-1-117-1	21	9.279674291828604	0.4945963648707356	rs11161570,rs750517,rs11161591,rs67611930,rs997251,rs2892888,rs6576764,rs233095,rs11161611,rs233093,rs233066,rs12121675,rs233062,rs2268667,rs2207368,rs233050,rs12140103,rs12047422,rs233099,rs233047,rs1884139	rs2011825,rs72724606,rs233054,rs233074,rs6704103,rs761601,rs12124170,rs233131,rs423105,rs233132,rs233057,rs233058,rs233059,rs233060,rs2012683,rs11161607
CS:EUR-1-122-1	4	7.721740573599804	0.8892875879347629	rs138805281,rs185730318,rs139474160,rs115920413	
CS:EUR-1-124-1	13	6.874789358500384	0.7822555187410009	rs12089815,rs12042107,rs10922907,rs1008078,rs12133063,rs10801825,rs10922911,rs10801826,rs2166171,rs6699397,rs10922912,rs2166172,rs1526480	
CS:EUR-1-125-1	3	64.54972496207697	0.9988828304666103	rs4847412,rs4847240,rs7535214	rs3767964,rs12044883,rs1559828,rs7525248,rs6680022,rs11576494,rs6694508,rs4847419,rs4847420,rs1426318,rs59417472,rs1593512,rs12406245,rs12565182,rs10874777,rs12133576
CS:EUR-1-129-1	74	5.388862597256851	0.6099507804460986	rs4372296,rs4379706,rs4322261,rs17379561,rs61787785,rs4378243,rs4506495,rs9659380,rs4246516,rs11165937,rs12089031,rs12072739,rs28641479,rs61789082,rs9324379,rs11165935,rs61789077,rs80289781,rs5005705,rs10875121,rs1801265,rs1938563,rs4970720,rs9324374,rs1782811,rs61785886,rs4421623,rs1938571,rs6658412,rs9727941,rs10747492,rs4950117,rs1938566,rs2154403,rs1938561,rs2893376,rs2391873,rs12406713,rs9662719,rs10747495,rs4970723,rs9440288,rs10875111,rs12062845,rs1938560,rs61787782,rs1938567,rs61785888,rs12077442,rs1782813,rs4573558,rs41285694,rs4399192,rs9662870,rs6689552,rs1198578,rs12073487,rs9727976,rs1938570,rs2660298,rs1198590,rs2802529,rs79055225,rs1198589,rs1198594,rs1198596,rs1198583,rs2660301,rs76003396,rs1198595,rs61787783,rs61787784,rs4950119,rs1198572	rs4970719,rs10747489,rs4478846,rs75641275,rs72963738,rs28582591,rs61789079,rs9285628,rs75513088,rs61789078,rs61785882,rs61785881,rs1892549,rs1892550,rs1892551,rs1892552,rs2391904,rs9324382,rs4447033,rs1938572,rs1938573,rs1938558,rs1938559,rs9324383,rs9725319,rs4477335,rs9659624,rs9324384,rs4634961,rs9324385,rs9324386,rs9324387,rs9324388,rs9659996,rs9658841,rs9661157,rs10747496,rs4584446,rs2391905,rs4950118,rs10783082,rs4950120,rs4245673,rs1938568,rs9440393,rs9324389,rs1938569,rs10875124,rs10875125,rs1198574,rs1198573,rs1198571,rs1782815,rs9661794,rs6677116,rs10747491,rs10875113,rs10875118,rs1938562,rs10747490,rs6604093,rs10875112,rs4394693,rs4546957,rs9727548,rs1938564,rs9324381,rs9724773,rs4523551,rs11165921,rs7418577,rs4480407,rs2391902,rs9440293,rs1938565,rs4970721,rs7524038,rs4394694,rs4970722,rs11165920,rs4523552,rs61787820,rs61787819,rs4411173,rs4246515,rs6692580,rs2802536,rs1198577,rs1198576,rs1622611,rs61787823,rs61787826,rs1198579,rs1198593,rs1198592,rs1198600,rs76586805
CS:EUR-1-136-1	9	8.315467650813272	0.8819364984381725	rs113329442,rs2878349,rs17496332,rs72697623,rs3861909,rs12406721,rs56111229,rs61798463,rs2335104	rs55924375,rs61798468
CS:EUR-1-138-1	1	16.040731624023813	1	rs620077	rs574344
CS:EUR-1-138-2	1	17.49351877330829	1	rs12045101	
CS:EUR-1-138-3	2	19.271222943710075	0.566115494986672	rs2269340,rs3895838	
CS:EUR-1-138-4	2	3.5052812091749685	0.965999734027374	rs41313290,rs115113608	
CS:EUR-1-138-5	3	87.61012477835816	0.9943440874907045	rs646776,rs629301,rs7528419	
CS:EUR-1-138-6	6	13.358954021193878	0.9357098344557676	rs35502610,rs34598432,rs12742279,rs35625289,rs34127059,rs35818839	rs71655987,rs3768500,rs17566654,rs2060335
CS:EUR-1-139-1	1	37.27037495487697	1	rs333947	
CS:EUR-1-139-2	1	6.265937146313166	1	rs579035	
CS:EUR-1-139-3	2	6.874655704828144	0.999836164564341	rs12077443,rs12062198	rs11102012,rs11102013,rs4615867,rs2884855
CS:EUR-1-139-4	10	22.761631574373556	0.8563708904029023	rs61785483,rs6696995,rs390923,rs11102041,rs11579145,rs2225767,rs61785481,rs7544953,rs17610659,rs11578059	rs11577194
CS:EUR-1-143-1	9	7.95081917687991	0.5352516827009763	rs12033257,rs2076587,rs1000947,rs127204,rs197393,rs3754030,rs197422,rs2618039,rs197379	rs197439,rs197374
CS:EUR-1-153-1	1	13.795547204888438	1	rs75246752	
CS:EUR-1-154-1	1	13.37114262995676	1	rs145904381	
CS:EUR-1-154-2	3	35.63338612837811	0.9896796668098177	rs267738,rs78132593,rs198325	
CS:EUR-1-154-3	41	21.015299454378702	0.4070789786609095	rs72692849,rs72694955,rs72692835,rs72692842,rs78420505,rs12060830,rs112851681,rs79427717,rs72708162,rs72692851,rs12078573,rs16833149,rs72692811,rs72692873,rs112894754,rs12087578,rs72692810,rs72692804,rs72692812,rs41265185,rs72692808,rs77015846,rs150044209,rs17643644,rs41264630,rs74676173,rs72692819,rs55705001,rs141935877,rs72692803,rs72692818,rs73008195,rs112198975,rs68144650,rs16836630,rs56139516,rs72708158,rs56229803,rs112841211,rs143773357,rs1044808	rs192434510,rs181999680,rs147047668,rs72692840,rs72692843,rs111637156,rs56397877,rs115650695,rs72692834,rs78964926,rs59054339,rs56265028,rs67450539,rs72692805,rs72692807,rs10494363,rs116055399,rs142825819,rs113562634,rs74774309,rs75480592,rs113321828,rs72692813,rs72692814,rs1804775,rs112852625,rs79941589,rs79319620,rs112689254,rs41302101,rs45548131,rs72692816,rs35230744,rs2198194,rs2044891,rs11205307,rs11205308,rs10494261,rs12077623,rs12081082,rs143998996,rs72708148,rs72708149,rs72708150,rs15931,rs55885412,rs72708151,rs72708152,rs143065789,rs1451641,rs55664407,rs56119131,rs112327375,rs1376675,rs1349532,rs115983556,rs72696880
CS:EUR-1-156-1	11	8.906454286515611	0.9979518570607846	rs35504625,rs9426828,rs9426827,rs9426830,rs6702549,rs6699825,rs903323,rs61811388,rs6699729,rs3766922,rs9427100	rs9426829,rs7531982,rs9427104,rs9427102,rs11802588,rs12125166,rs6702449,rs9426826
CS:EUR-1-158-1	14	7.713890285238794	0.9103507079059231	rs11264438,rs9919256,rs1962065,rs7531942,rs28653480,rs6700693,rs6691151,rs11264437,rs6703983,rs12076700,rs12063564,rs12565130,rs4661146,rs11264434	rs6691659
CS:EUR-1-159-1	14	6.338431970075643	0.744652058415857	rs3790461,rs1185700,rs1171561,rs10796959,rs746527,rs3790458,rs1171548,rs1171551,rs1109751,rs3790460,rs10908505,rs1342442,rs10908504,rs12136856	rs1171554,rs1171557,rs1171558,rs1171563,rs6700679,rs12131289,rs2274317,rs4450010,rs6658120,rs3790454,rs2282286,rs2274320,rs3818463,rs11264486,rs3790455,rs3790457,rs12038396,rs3790459
CS:EUR-1-160-1	6	12.540521389564088	0.9702399997295132	rs12161427,rs12145743,rs3806415,rs9427242,rs4399146,rs4501833	rs61813557,rs12125515,rs11264533,rs12030654,rs11264535,rs12039810,rs3806417,rs11264534
CS:EUR-1-168-1	3	6.985715112633553	0.6508613491678916	rs10917688,rs113053770,rs17411858	rs10917686,rs6697139
CS:EUR-1-168-2	3	7.534761886311321	0.999249450439535	rs4657090,rs1417579,rs1256288	rs72633696,rs72633697,rs6683306,rs723177
CS:EUR-1-168-3	3	10.913920052804771	0.843475640610649	rs4656984,rs2502806,rs11265564	
CS:EUR-1-182-1	11	8.157771063935144	0.9501228519854666	rs6425364,rs235881,rs235874,rs603930,rs235868,rs235877,rs2032555,rs171002,rs235882,rs86857,rs235861	rs182907,rs235867,rs235876,rs235878
CS:EUR-1-182-2	15	15.007950557937416	0.9665135796850547	rs9425299,rs2227198,rs12404665,rs9425300,rs2227199,rs2001128,rs1011731,rs2213732,rs4916253,rs7534393,rs991790,rs9425291,rs2227200,rs7546252,rs12405515	rs714515,rs10797996,rs10752943,rs9425589,rs2269612,rs2301453,rs9425590,rs9425591,rs9425297,rs9425298,rs9425592,rs7539464,rs4916252,rs2001127,rs10752944,rs6697844,rs7517737,rs2001129,rs9286854
CS:EUR-1-182-3	16	7.350505077809843	0.8664133394220178	rs2421990,rs55935473,rs59760198,rs7535241,rs10911270,rs2421991,rs61807788,rs11589142,rs11484597,rs11584955,rs593688,rs10489297,rs12123837,rs2224782,rs12129806,rs17277127	rs12126381,rs56138708,rs4394690,rs12135520,rs10911257,rs112744418,rs2209098,rs2209096,rs17361920,rs12129264,rs17361955,rs17361886
CS:EUR-1-187-1	9	9.174410504372563	0.9154326219356843	rs630372,rs478788,rs585944,rs633754,rs532504,rs539515,rs509325,rs543874,rs545608	rs516636,rs571567,rs574367,rs490689,rs527248,rs589500,rs1266155,rs670323,rs693232,rs506589
