pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
LDL	EUR	3	165	0	0
LDL	EUR	3	166	0	0
LDL	EUR	3	172	0	0
LDL	EUR	3	173	0	0
LDL	EUR	3	175	0	0
LDL	EUR	3	186	0	0
LDL	EUR	3	190	0	0
LDL	EUR	3	195	0	0
LDL	EUR	3	214	0	0
LDL	EUR	3	216	0	0
LDL	EUR	4	1	0	0
LDL	EUR	4	15	0	0
LDL	EUR	4	19	0	0
LDL	EUR	4	21	0	0
LDL	EUR	4	28	0	0
LDL	EUR	4	30	0	0
LDL	EUR	4	42	0	0
LDL	EUR	4	43	0	0
LDL	EUR	4	55	0	0
LDL	EUR	4	57	0	0
LDL	EUR	4	64	0	0
LDL	EUR	4	65	0	0
LDL	EUR	4	66	0	0
LDL	EUR	4	71	0	0
LDL	EUR	4	79	0	0
LDL	EUR	4	80	0	0
LDL	EUR	4	84	0	0
LDL	EUR	4	85	0	0
LDL	EUR	4	86	0	0
LDL	EUR	4	87	0	0
LDL	EUR	4	90	0	0
LDL	EUR	4	92	0	0
LDL	EUR	4	101	0	0
LDL	EUR	4	113	1	0
LDL	EUR	4	115	0	0
LDL	EUR	4	116	0	0
LDL	EUR	4	117	0	0
LDL	EUR	4	121	0	0
LDL	EUR	4	122	0	0
LDL	EUR	4	129	0	0
LDL	EUR	4	130	0	0
LDL	EUR	4	134	0	0
LDL	EUR	4	136	0	0
LDL	EUR	4	148	0	0
LDL	EUR	4	156	0	0
LDL	EUR	4	159	0	0
LDL	EUR	4	161	1	0
LDL	EUR	4	162	0	0
LDL	EUR	4	203	0	0
LDL	EUR	5	6	0	0
LDL	EUR	5	17	0	0
LDL	EUR	5	55	0	0
LDL	EUR	5	64	0	0
LDL	EUR	5	69	0	0
LDL	EUR	5	71	0	0
LDL	EUR	5	81	0	0
LDL	EUR	5	82	0	0
LDL	EUR	5	84	0	0
LDL	EUR	5	85	0	0
LDL	EUR	5	86	0	0
LDL	EUR	5	109	0	0
LDL	EUR	5	127	0	0
LDL	EUR	5	130	0	0
LDL	EUR	5	134	0	0
LDL	EUR	5	144	0	0
LDL	EUR	5	146	0	0
LDL	EUR	5	147	0	0
LDL	EUR	5	148	0	0
LDL	EUR	5	156	0	0
LDL	EUR	5	157	0	0
LDL	EUR	5	158	0	0
LDL	EUR	5	165	0	0
LDL	EUR	5	166	0	0
LDL	EUR	5	167	0	0
LDL	EUR	5	202	0	0
LDL	EUR	5	207	0	0
LDL	EUR	6	19	0	0
LDL	EUR	6	20	0	0
LDL	EUR	6	25	0	0
LDL	EUR	6	27	0	0
LDL	EUR	6	34	0	0
LDL	EUR	6	35	0	0
LDL	EUR	6	39	0	0
LDL	EUR	6	43	0	0
LDL	EUR	6	44	0	0
LDL	EUR	6	47	0	0
LDL	EUR	6	51	0	0
LDL	EUR	6	53	0	0
LDL	EUR	6	56	0	0
LDL	EUR	6	58	0	0
LDL	EUR	6	63	0	0
LDL	EUR	6	64	0	0
LDL	EUR	6	65	0	0
LDL	EUR	6	71	0	0
LDL	EUR	6	72	0	0
LDL	EUR	6	73	0	0
LDL	EUR	6	75	0	0
LDL	EUR	6	76	0	0
LDL	EUR	6	87	0	0
LDL	EUR	6	88	0	0
LDL	EUR	6	100	0	0
LDL	EUR	6	101	0	0
LDL	EUR	6	105	0	0
LDL	EUR	6	106	0	0
LDL	EUR	6	109	0	0
LDL	EUR	6	115	0	0
LDL	EUR	6	117	0	0
LDL	EUR	6	124	0	0
LDL	EUR	6	127	0	0
LDL	EUR	6	128	0	0
LDL	EUR	6	134	0	0
LDL	EUR	6	136	0	0
LDL	EUR	6	140	0	0
LDL	EUR	6	154	0	0
LDL	EUR	6	158	0	0
LDL	EUR	6	160	0	0
LDL	EUR	6	168	0	0
LDL	EUR	6	169	1	0
LDL	EUR	6	170	0	0
LDL	EUR	6	180	0	0
LDL	EUR	6	183	0	0
LDL	EUR	6	187	0	0
LDL	EUR	7	3	0	0
LDL	EUR	7	5	0	0
LDL	EUR	7	6	0	0
LDL	EUR	7	11	0	0
LDL	EUR	7	12	0	0
LDL	EUR	7	13	0	0
LDL	EUR	7	33	0	0
LDL	EUR	7	37	0	0
LDL	EUR	7	41	0	0
LDL	EUR	7	42	1	0
LDL	EUR	7	44	0	0
LDL	EUR	7	50	0	0
LDL	EUR	7	58	0	0
LDL	EUR	7	66	0	0
LDL	EUR	7	67	0	0
LDL	EUR	7	74	0	0
LDL	EUR	7	85	0	0
LDL	EUR	7	88	0	0
LDL	EUR	7	89	0	0
LDL	EUR	7	95	0	0
LDL	EUR	7	99	0	0
LDL	EUR	7	103	0	0
LDL	EUR	7	109	0	0
LDL	EUR	7	111	0	0
LDL	EUR	7	112	0	0
LDL	EUR	7	113	0	0
LDL	EUR	7	114	0	0
LDL	EUR	7	119	0	0
LDL	EUR	7	132	0	0
LDL	EUR	7	133	0	0
LDL	EUR	7	134	0	0
LDL	EUR	7	138	0	0
LDL	EUR	7	139	0	0
LDL	EUR	7	141	0	0
LDL	EUR	7	147	0	0
LDL	EUR	7	152	0	0
LDL	EUR	7	162	0	0
LDL	EUR	7	176	0	0
LDL	EUR	7	177	0	0
LDL	EUR	7	187	0	0
LDL	EUR	8	17	0	0
LDL	EUR	8	29	0	0
LDL	EUR	8	36	0	0
LDL	EUR	8	39	0	0
LDL	EUR	8	42	0	0
LDL	EUR	8	44	0	0
LDL	EUR	8	45	0	0
LDL	EUR	8	56	0	0
LDL	EUR	8	57	0	0
LDL	EUR	8	59	0	0
LDL	EUR	8	65	0	0
LDL	EUR	8	68	0	0
LDL	EUR	8	69	0	0
LDL	EUR	8	71	0	0
LDL	EUR	8	75	0	0
LDL	EUR	8	78	0	0
LDL	EUR	8	79	0	0
LDL	EUR	8	81	0	0
LDL	EUR	8	83	0	0
LDL	EUR	8	85	0	0
LDL	EUR	8	88	0	0
LDL	EUR	8	90	0	0
LDL	EUR	8	101	0	0
LDL	EUR	8	106	0	0
LDL	EUR	8	113	0	0
LDL	EUR	8	124	0	0
LDL	EUR	8	125	1	0
LDL	EUR	8	135	0	0
LDL	EUR	8	153	0	0
LDL	EUR	8	159	0	0
LDL	EUR	8	160	0	0
LDL	EUR	9	4	1	0
LDL	EUR	9	5	0	0
LDL	EUR	9	13	0	0
LDL	EUR	9	33	0	0
LDL	EUR	9	36	0	0
LDL	EUR	9	39	0	0
LDL	EUR	9	40	0	0
LDL	EUR	9	51	0	0
LDL	EUR	9	53	0	0
LDL	EUR	9	62	0	0
LDL	EUR	9	69	0	0
LDL	EUR	9	70	0	0
LDL	EUR	9	72	0	0
LDL	EUR	9	73	0	0
LDL	EUR	9	80	0	0
LDL	EUR	9	84	0	0
LDL	EUR	9	89	0	0
LDL	EUR	9	93	0	0
LDL	EUR	9	99	0	0
LDL	EUR	9	102	0	0
LDL	EUR	9	104	0	0
LDL	EUR	9	110	0	0
LDL	EUR	9	111	0	0
LDL	EUR	9	112	0	0
LDL	EUR	9	114	0	0
LDL	EUR	9	115	0	0
LDL	EUR	9	116	0	0
LDL	EUR	9	118	0	0
LDL	EUR	9	119	0	0
LDL	EUR	9	124	0	0
LDL	EUR	9	125	0	0
LDL	EUR	9	134	0	0
LDL	EUR	9	140	0	0
LDL	EUR	9	144	0	0
LDL	EUR	9	145	0	0
LDL	EUR	9	148	0	0
LDL	EUR	9	149	0	0
LDL	EUR	9	153	0	0
LDL	EUR	9	160	0	0
LDL	EUR	9	161	0	0
LDL	EUR	10	14	0	0
LDL	EUR	10	22	0	0
LDL	EUR	10	30	0	0
LDL	EUR	10	43	0	0
LDL	EUR	10	45	0	0
LDL	EUR	10	46	0	0
LDL	EUR	10	52	0	0
LDL	EUR	10	53	0	0
LDL	EUR	10	59	0	0
LDL	EUR	10	60	0	0
LDL	EUR	10	67	0	0
LDL	EUR	10	69	0	0
LDL	EUR	10	70	0	0
LDL	EUR	10	73	0	0
LDL	EUR	10	80	0	0
LDL	EUR	10	81	0	0
LDL	EUR	10	84	0	0
LDL	EUR	10	85	0	0
LDL	EUR	10	92	0	0
LDL	EUR	10	100	0	0
LDL	EUR	10	101	0	0
LDL	EUR	10	109	0	0
LDL	EUR	10	110	0	0
LDL	EUR	10	112	0	0
LDL	EUR	10	113	0	0
LDL	EUR	10	117	0	0
LDL	EUR	10	120	0	0
LDL	EUR	10	121	0	0
LDL	EUR	10	126	0	0
LDL	EUR	10	127	0	0
LDL	EUR	10	128	0	0
LDL	EUR	10	129	0	0
LDL	EUR	10	131	0	0
LDL	EUR	10	137	0	0
LDL	EUR	10	138	0	0
LDL	EUR	10	142	0	0
LDL	EUR	10	144	0	0
LDL	EUR	10	150	0	0
LDL	EUR	10	152	0	0
LDL	EUR	10	154	0	0
LDL	EUR	11	2	0	0
LDL	EUR	11	3	0	0
LDL	EUR	11	4	0	0
LDL	EUR	11	7	0	0
LDL	EUR	11	12	0	0
LDL	EUR	11	18	0	0
LDL	EUR	11	22	0	0
LDL	EUR	11	28	0	0
LDL	EUR	11	30	0	0
LDL	EUR	11	31	0	0
LDL	EUR	11	33	0	0
LDL	EUR	11	51	0	0
LDL	EUR	11	56	0	0
LDL	EUR	11	75	0	0
LDL	EUR	11	76	0	0
LDL	EUR	11	78	0	0
LDL	EUR	11	79	0	0
LDL	EUR	11	81	0	0
LDL	EUR	11	82	0	0
LDL	EUR	11	86	0	0
LDL	EUR	11	90	0	0
LDL	EUR	11	107	0	0
LDL	EUR	11	108	0	0
LDL	EUR	11	115	0	0
LDL	EUR	11	117	0	0
LDL	EUR	11	123	0	0
LDL	EUR	11	125	0	0
LDL	EUR	11	129	0	0
LDL	EUR	11	133	0	0
LDL	EUR	11	139	0	0
LDL	EUR	11	140	0	0
LDL	EUR	11	142	0	0
LDL	EUR	11	147	0	0
LDL	EUR	11	163	0	0
LDL	EUR	12	1	0	0
LDL	EUR	12	4	0	0
LDL	EUR	12	12	0	0
LDL	EUR	12	17	0	0
LDL	EUR	12	18	0	0
LDL	EUR	12	23	0	0
LDL	EUR	12	29	0	0
LDL	EUR	12	33	0	0
LDL	EUR	12	42	0	0
LDL	EUR	12	45	0	0
LDL	EUR	12	47	0	0
LDL	EUR	12	49	0	0
LDL	EUR	12	51	0	0
LDL	EUR	12	59	0	0
LDL	EUR	12	61	0	0
LDL	EUR	12	62	0	0
LDL	EUR	12	63	0	0
LDL	EUR	12	64	0	0
LDL	EUR	12	66	0	0
LDL	EUR	12	67	0	0
LDL	EUR	12	69	0	0
LDL	EUR	12	71	0	0
LDL	EUR	12	72	0	0
LDL	EUR	12	82	0	0
LDL	EUR	12	97	0	0
LDL	EUR	12	98	0	0
LDL	EUR	12	110	0	0
LDL	EUR	12	112	0	0
LDL	EUR	12	113	0	0
LDL	EUR	12	114	0	0
LDL	EUR	12	115	0	0
LDL	EUR	12	117	0	0
LDL	EUR	12	120	0	0
LDL	EUR	12	121	0	0
LDL	EUR	12	122	1	0
LDL	EUR	12	127	0	0
LDL	EUR	12	128	0	0
LDL	EUR	12	138	0	0
LDL	EUR	12	139	0	0
LDL	EUR	12	140	0	0
LDL	EUR	12	141	0	0
LDL	EUR	12	164	0	0
LDL	EUR	13	11	0	0
LDL	EUR	13	18	0	0
LDL	EUR	13	21	0	0
LDL	EUR	13	24	0	0
LDL	EUR	13	25	0	0
LDL	EUR	13	40	0	0
LDL	EUR	13	44	0	0
LDL	EUR	13	50	0	0
LDL	EUR	13	52	0	0
LDL	EUR	13	66	0	0
LDL	EUR	13	69	0	0
LDL	EUR	13	84	0	0
LDL	EUR	13	96	0	0
LDL	EUR	13	102	0	0
LDL	EUR	13	115	0	0
LDL	EUR	13	116	0	0
LDL	EUR	13	118	0	0
LDL	EUR	13	125	0	0
LDL	EUR	14	4	0	0
LDL	EUR	14	14	0	0
LDL	EUR	14	23	0	0
LDL	EUR	14	31	0	0
LDL	EUR	14	35	0	0
LDL	EUR	14	42	0	0
LDL	EUR	14	43	0	0
LDL	EUR	14	46	0	0
LDL	EUR	14	63	0	0
LDL	EUR	14	68	0	0
LDL	EUR	14	72	0	0
LDL	EUR	14	73	0	0
LDL	EUR	14	96	0	0
LDL	EUR	14	105	0	0
LDL	EUR	14	106	0	0
LDL	EUR	14	121	0	0
LDL	EUR	14	126	0	0
LDL	EUR	14	127	0	0
LDL	EUR	15	3	0	0
LDL	EUR	15	37	0	0
LDL	EUR	15	39	0	0
LDL	EUR	15	44	0	0
LDL	EUR	15	45	0	0
LDL	EUR	15	46	0	0
LDL	EUR	15	47	0	0
LDL	EUR	15	50	0	0
LDL	EUR	15	52	0	0
LDL	EUR	15	53	0	0
LDL	EUR	15	54	0	0
LDL	EUR	15	56	0	0
LDL	EUR	15	59	0	0
LDL	EUR	15	62	0	0
LDL	EUR	15	63	0	0
LDL	EUR	15	64	0	0
LDL	EUR	15	66	0	0
LDL	EUR	15	80	0	0
LDL	EUR	15	83	0	0
LDL	EUR	15	85	0	0
LDL	EUR	15	117	0	0
LDL	EUR	15	118	0	0
LDL	EUR	16	1	0	0
LDL	EUR	16	4	0	0
LDL	EUR	16	5	0	0
LDL	EUR	16	9	0	0
LDL	EUR	16	31	0	0
LDL	EUR	16	32	1	0
LDL	EUR	16	37	0	0
LDL	EUR	16	38	0	0
LDL	EUR	16	43	0	0
LDL	EUR	16	59	0	0
LDL	EUR	16	60	0	0
LDL	EUR	16	74	0	0
LDL	EUR	16	75	0	0
LDL	EUR	16	76	0	0
LDL	EUR	16	80	0	0
LDL	EUR	16	85	0	0
LDL	EUR	16	88	0	0
LDL	EUR	16	89	1	0
LDL	EUR	16	90	0	0
LDL	EUR	16	94	0	0
LDL	EUR	16	96	0	0
LDL	EUR	16	99	0	0
LDL	EUR	16	100	0	0
LDL	EUR	16	101	0	0
LDL	EUR	16	103	0	0
LDL	EUR	16	104	0	0
LDL	EUR	16	110	0	0
LDL	EUR	16	119	0	0
LDL	EUR	16	120	0	0
LDL	EUR	16	125	0	0
LDL	EUR	16	126	0	0
LDL	EUR	16	127	0	0
LDL	EUR	16	128	0	0
LDL	EUR	17	9	0	0
LDL	EUR	17	14	0	0
LDL	EUR	17	16	0	0
LDL	EUR	17	17	0	0
LDL	EUR	17	22	0	0
LDL	EUR	17	23	1	0
LDL	EUR	17	24	0	0
LDL	EUR	17	25	0	0
LDL	EUR	17	28	0	0
LDL	EUR	17	30	0	0
LDL	EUR	17	51	0	0
LDL	EUR	17	54	0	0
LDL	EUR	17	55	0	0
LDL	EUR	17	65	0	0
LDL	EUR	17	70	0	0
LDL	EUR	17	71	0	0
LDL	EUR	17	73	0	0
LDL	EUR	17	74	0	0
LDL	EUR	17	75	0	0
LDL	EUR	17	80	0	0
LDL	EUR	17	84	0	0
LDL	EUR	17	87	0	0
LDL	EUR	17	90	0	0
LDL	EUR	17	94	0	0
LDL	EUR	17	97	0	0
LDL	EUR	17	98	0	0
LDL	EUR	17	100	0	0
LDL	EUR	17	101	0	0
LDL	EUR	17	102	2	0
LDL	EUR	17	103	0	0
LDL	EUR	17	104	0	0
LDL	EUR	17	105	0	0
LDL	EUR	17	117	0	0
LDL	EUR	17	118	0	0
LDL	EUR	17	121	0	0
LDL	EUR	17	123	0	0
LDL	EUR	17	125	0	0
LDL	EUR	17	130	0	0
LDL	EUR	17	133	0	0
LDL	EUR	17	134	0	0
LDL	EUR	18	31	0	0
LDL	EUR	18	41	0	0
LDL	EUR	18	61	0	0
LDL	EUR	18	69	1	0
LDL	EUR	18	77	0	0
LDL	EUR	18	88	0	0
LDL	EUR	18	98	0	0
LDL	EUR	18	119	0	0
LDL	EUR	18	120	0	0
LDL	EUR	19	5	0	0
LDL	EUR	19	6	0	0
LDL	EUR	19	12	0	0
LDL	EUR	19	15	0	0
LDL	EUR	19	16	0	0
LDL	EUR	19	20	0	0
LDL	EUR	19	21	0	0
LDL	EUR	19	22	0	0
LDL	EUR	19	25	0	0
LDL	EUR	19	32	0	0
LDL	EUR	19	33	0	0
LDL	EUR	19	35	0	0
LDL	EUR	19	36	0	0
LDL	EUR	19	37	1	0
LDL	EUR	19	38	1	0
LDL	EUR	19	39	0	0
LDL	EUR	19	40	0	0
LDL	EUR	19	42	0	0
LDL	EUR	19	46	0	0
LDL	EUR	19	49	0	0
LDL	EUR	19	51	0	0
LDL	EUR	19	52	0	0
LDL	EUR	19	53	2	0
LDL	EUR	19	54	0	0
LDL	EUR	19	62	0	0
LDL	EUR	19	63	0	0
LDL	EUR	19	65	0	0
LDL	EUR	19	67	0	0
LDL	EUR	19	68	0	0
LDL	EUR	19	70	0	0
LDL	EUR	19	71	0	0
LDL	EUR	19	72	0	0
LDL	EUR	19	73	0	0
LDL	EUR	19	74	3	0
LDL	EUR	19	75	1	0
LDL	EUR	19	76	4	0
LDL	EUR	19	77	0	0
LDL	EUR	19	79	0	0
LDL	EUR	19	80	0	0
LDL	EUR	19	81	0	0
LDL	EUR	19	98	0	0
LDL	EUR	19	103	0	0
LDL	EUR	19	104	0	0
LDL	EUR	19	107	0	0
LDL	EUR	19	110	0	0
LDL	EUR	19	111	1	0
LDL	EUR	20	2	0	0
LDL	EUR	20	10	0	0
LDL	EUR	20	11	0	0
LDL	EUR	20	12	0	0
LDL	EUR	20	13	0	0
LDL	EUR	20	18	0	0
LDL	EUR	20	19	0	0
LDL	EUR	20	40	0	0
LDL	EUR	20	48	0	0
LDL	EUR	20	59	0	0
LDL	EUR	20	60	0	0
LDL	EUR	20	63	0	0
LDL	EUR	20	64	0	0
LDL	EUR	20	65	0	0
LDL	EUR	20	66	0	0
LDL	EUR	20	68	0	0
LDL	EUR	20	69	1	0
LDL	EUR	20	70	0	0
LDL	EUR	20	71	0	0
LDL	EUR	20	77	0	0
LDL	EUR	20	78	0	0
LDL	EUR	20	86	0	0
LDL	EUR	20	87	0	0
LDL	EUR	20	89	0	0
LDL	EUR	20	110	0	0
LDL	EUR	20	111	0	0
LDL	EUR	20	112	0	0
LDL	EUR	20	113	0	0
LDL	EUR	20	115	0	0
LDL	EUR	21	3	0	0
LDL	EUR	21	30	0	0
LDL	EUR	21	33	0	0
LDL	EUR	21	37	0	0
LDL	EUR	21	41	0	0
LDL	EUR	21	48	0	0
LDL	EUR	21	53	0	0
LDL	EUR	21	62	0	0
LDL	EUR	21	64	0	0
LDL	EUR	21	65	0	0
LDL	EUR	22	5	0	0
LDL	EUR	22	9	0	0
LDL	EUR	22	13	0	0
LDL	EUR	22	29	0	0
LDL	EUR	22	30	0	0
LDL	EUR	22	36	0	0
LDL	EUR	22	37	0	0
LDL	EUR	22	40	0	0
LDL	EUR	22	43	0	0
LDL	EUR	22	46	0	0
LDL	EUR	22	49	0	0
LDL	EUR	22	54	0	0
LDL	EUR	22	55	0	0
LDL	EUR	22	56	0	0
LDL	EUR	22	57	0	0
LDL	EUR	22	70	0	0
