pheno	chromosome	block	UKBB_nCS.EUR	GLGC_nCS.EUR	UKBB_in_GLGC.EUR	GLGC_in_UKBB.EUR	UKBB_nCS.AFR	GLGC_nCS.AFR	UKBB_in_GLGC.AFR	GLGC_in_UKBB.AFR	UKBB_nCS.EAS	GLGC_nCS.EAS	UKBB_in_GLGC.EAS	GLGC_in_UKBB.EAS
LDL	1	205	0	0	0	0	0	0	0	0	0	0	0	0
LDL	1	213	0	0	0	0	0	0	0	0	0	0	0	0
LDL	1	214	0	1	0	0	0	0	0	0	0	0	0	0
LDL	1	216	0	0	0	0	0	0	0	0	0	0	0	0
LDL	1	221	0	0	0	0	0	0	0	0	0	0	0	0
LDL	1	223	0	1	0	0	0	0	0	0	0	0	0	0
LDL	1	226	0	2	0	0	0	0	0	0	0	0	0	0
LDL	1	233	0	0	0	0	0	0	0	0	0	0	0	0
LDL	1	234	1	1	1	1	0	1	0	0	0	1	0	0
LDL	1	238	2	2	1	1	0	0	0	0	0	0	0	0
LDL	1	239	0	1	0	0	0	0	0	0	0	0	0	0
LDL	1	252	2	4	2	2	0	2	0	0	0	2	0	0
LDL	1	253	1	2	1	1	0	0	0	0	0	0	0	0
LDL	1	254	1	1	1	1	0	0	0	0	0	1	0	0
LDL	1	255	0	1	0	0	0	0	0	0	0	0	0	0
LDL	1	280	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	6	1	1	1	1	0	0	0	0	0	0	0	0
LDL	2	19	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	21	1	2	1	1	0	0	0	0	0	0	0	0
LDL	2	27	1	1	1	1	0	0	0	0	0	0	0	0
LDL	2	34	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	37	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	38	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	39	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	40	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	41	1	2	1	1	0	0	0	0	0	1	0	0
LDL	2	42	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	43	1	2	1	1	0	0	0	0	0	0	0	0
LDL	2	44	3	4	3	3	0	4	0	0	0	2	0	0
LDL	2	45	2	7	2	2	0	2	0	0	0	0	0	0
LDL	2	46	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	47	0	0	0	0	0	0	0	0	0	1	0	0
LDL	2	48	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	49	2	2	2	2	0	1	0	0	0	0	0	0
LDL	2	50	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	51	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	53	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	69	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	71	3	3	3	3	0	1	0	0	0	1	0	0
LDL	2	72	3	7	3	3	0	1	0	0	0	0	0	0
LDL	2	74	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	75	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	77	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	84	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	86	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	87	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	88	2	3	2	2	0	0	0	0	0	1	0	0
LDL	2	89	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	97	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	99	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	100	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	115	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	121	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	122	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	124	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	127	0	2	0	0	0	0	0	0	0	0	0	0
LDL	2	128	2	2	2	2	0	0	0	0	0	0	0	0
LDL	2	130	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	131	1	1	1	1	0	1	0	0	0	0	0	0
LDL	2	138	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	145	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	146	1	5	1	1	0	0	0	0	0	0	0	0
LDL	2	147	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	152	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	162	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	163	0	2	0	0	0	1	0	0	0	0	0	0
LDL	2	166	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	168	1	2	1	1	0	0	0	0	0	0	0	0
LDL	2	172	2	1	1	1	0	0	0	0	0	0	0	0
LDL	2	177	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	181	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	184	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	192	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	198	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	199	0	2	0	0	0	0	0	0	0	0	0	0
LDL	2	205	0	0	0	0	0	0	0	0	0	1	0	0
LDL	2	208	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	212	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	213	0	3	0	0	0	0	0	0	0	0	0	0
LDL	2	217	1	2	1	1	0	0	0	0	0	0	0	0
LDL	2	232	1	1	1	1	0	0	0	0	0	0	0	0
LDL	2	237	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	240	0	1	0	0	0	0	0	0	0	0	0	0
LDL	2	242	1	2	1	1	0	0	0	0	0	0	0	0
LDL	2	250	0	0	0	0	0	0	0	0	0	0	0	0
LDL	2	256	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	24	2	3	2	2	0	0	0	0	0	0	0	0
LDL	3	41	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	43	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	51	1	1	1	1	0	1	0	0	0	0	0	0
LDL	3	56	1	0	0	0	0	0	0	0	0	0	0	0
LDL	3	70	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	71	1	2	1	1	0	0	0	0	0	0	0	0
LDL	3	83	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	88	1	2	1	1	0	0	0	0	0	0	0	0
LDL	3	89	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	104	1	0	0	0	0	0	0	0	0	0	0	0
LDL	3	107	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	109	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	120	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	121	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	122	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	123	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	125	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	127	0	2	0	0	0	0	0	0	0	0	0	0
LDL	3	128	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	129	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	132	2	2	1	1	0	0	0	0	0	0	0	0
LDL	3	135	2	2	2	2	0	0	0	0	0	0	0	0
LDL	3	140	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	145	1	2	1	1	0	0	0	0	0	0	0	0
LDL	3	148	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	149	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	150	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	154	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	155	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	158	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	159	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	161	0	2	0	0	0	0	0	0	0	0	0	0
LDL	3	165	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	166	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	172	1	1	1	1	0	0	0	0	0	0	0	0
LDL	3	173	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	175	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	186	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	190	0	0	0	0	0	0	0	0	0	0	0	0
LDL	3	195	0	1	0	0	0	0	0	0	0	0	0	0
LDL	3	214	0	2	0	0	0	0	0	0	0	0	0	0
LDL	3	216	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	1	0	2	0	0	0	0	0	0	0	1	0	0
LDL	4	15	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	19	1	0	0	0	0	0	0	0	0	0	0	0
LDL	4	21	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	28	1	1	0	0	0	0	0	0	0	0	0	0
LDL	4	30	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	42	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	43	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	55	1	0	0	0	0	0	0	0	0	0	0	0
LDL	4	57	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	64	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	65	0	2	0	0	0	0	0	0	0	0	0	0
LDL	4	66	0	0	0	0	0	0	0	0	0	1	0	0
LDL	4	71	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	79	1	1	1	1	0	0	0	0	0	0	0	0
LDL	4	80	1	5	1	1	0	0	0	0	0	1	0	0
LDL	4	84	0	3	0	0	0	0	0	0	0	0	0	0
LDL	4	85	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	86	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	87	0	2	0	0	0	0	0	0	0	0	0	0
LDL	4	90	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	92	1	2	1	1	0	0	0	0	0	0	0	0
LDL	4	101	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	113	1	3	1	1	0	0	0	0	0	0	0	0
LDL	4	115	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	116	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	117	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	121	1	2	1	1	0	0	0	0	0	0	0	0
LDL	4	122	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	129	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	130	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	134	1	0	0	0	0	0	0	0	0	0	0	0
LDL	4	136	0	1	0	0	0	0	0	0	0	0	0	0
LDL	4	148	0	0	0	0	0	0	0	0	0	0	0	0
LDL	4	156	0	2	0	0	0	0	0	0	0	0	0	0
LDL	4	159	1	2	1	1	0	0	0	0	0	0	0	0
LDL	4	161	1	1	1	1	0	0	0	0	0	0	0	0
LDL	4	162	1	1	0	0	0	0	0	0	0	0	0	0
LDL	4	203	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	6	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	17	0	0	0	0	0	0	0	0	0	0	0	0
LDL	5	55	1	1	1	1	0	0	0	0	0	0	0	0
LDL	5	64	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	69	2	1	1	1	0	0	0	0	0	0	0	0
LDL	5	71	0	0	0	0	0	0	0	0	0	0	0	0
LDL	5	81	1	2	0	0	0	0	0	0	0	0	0	0
LDL	5	82	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	84	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	85	2	3	2	2	0	1	0	0	0	1	0	0
LDL	5	86	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	109	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	127	0	0	0	0	0	0	0	0	0	0	0	0
LDL	5	130	1	1	1	1	0	0	0	0	0	0	0	0
LDL	5	134	0	0	0	0	0	0	0	0	0	0	0	0
LDL	5	144	1	1	0	0	0	0	0	0	0	0	0	0
LDL	5	146	1	0	0	0	0	0	0	0	0	0	0	0
LDL	5	147	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	148	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	156	1	0	0	0	0	0	0	0	0	0	0	0
LDL	5	157	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	158	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	165	0	0	0	0	0	0	0	0	0	0	0	0
LDL	5	166	2	4	2	2	0	2	0	0	0	1	0	0
LDL	5	167	0	0	0	0	0	0	0	0	0	0	0	0
LDL	5	202	0	1	0	0	0	0	0	0	0	0	0	0
LDL	5	207	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	19	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	20	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	25	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	27	1	2	1	1	0	0	0	0	0	1	0	0
LDL	6	34	1	2	1	1	0	0	0	0	1	0	0	0
LDL	6	35	2	1	2	1	0	0	0	0	0	0	0	0
LDL	6	39	0	2	0	0	0	0	0	0	0	0	0	0
LDL	6	43	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	44	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	47	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	51	1	2	1	1	0	0	0	0	0	0	0	0
LDL	6	53	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	56	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	58	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	63	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	64	0	2	0	0	0	0	0	0	0	0	0	0
LDL	6	65	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	71	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	72	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	73	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	75	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	76	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	87	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	88	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	100	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	101	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	105	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	106	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	109	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	115	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	117	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	124	2	4	2	2	0	0	0	0	0	0	0	0
LDL	6	127	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	128	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	134	1	1	1	1	0	0	0	0	0	1	0	0
LDL	6	136	1	1	1	1	0	0	0	0	0	0	0	0
LDL	6	140	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	154	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	158	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	160	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	168	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	169	5	9	5	5	0	3	0	0	0	3	0	0
LDL	6	170	0	0	0	0	0	0	0	0	0	0	0	0
LDL	6	180	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	183	0	1	0	0	0	0	0	0	0	0	0	0
LDL	6	187	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	3	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	5	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	6	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	11	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	12	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	13	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	33	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	37	1	3	1	1	0	0	0	0	0	0	0	0
LDL	7	41	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	42	1	3	1	1	0	0	0	0	0	1	0	0
LDL	7	44	0	1	0	0	0	0	0	0	0	1	0	0
LDL	7	50	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	58	1	2	1	1	0	0	0	0	0	0	0	0
LDL	7	66	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	67	2	4	2	2	0	1	0	0	0	0	0	0
LDL	7	74	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	85	1	2	0	0	0	0	0	0	0	0	0	0
LDL	7	88	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	89	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	95	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	99	1	2	1	1	0	0	0	0	0	0	0	0
LDL	7	103	1	1	0	0	0	0	0	0	0	0	0	0
LDL	7	109	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	111	1	3	1	1	0	0	0	0	0	0	0	0
LDL	7	112	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	113	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	114	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	119	0	2	0	0	0	0	0	0	0	0	0	0
LDL	7	132	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	133	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	134	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	138	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	139	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	141	0	0	0	0	0	1	0	0	0	0	0	0
LDL	7	147	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	152	0	1	0	0	0	0	0	0	0	0	0	0
LDL	7	162	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	176	0	2	0	0	0	0	0	0	0	0	0	0
LDL	7	177	0	0	0	0	0	0	0	0	0	0	0	0
LDL	7	187	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	17	1	1	1	1	0	0	0	0	0	0	0	0
LDL	8	29	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	36	1	1	1	1	0	1	0	0	0	0	0	0
LDL	8	39	0	2	0	0	0	0	0	0	0	0	0	0
LDL	8	42	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	44	1	1	1	1	0	0	0	0	0	0	0	0
LDL	8	45	1	2	1	1	0	0	0	0	0	0	0	0
LDL	8	56	0	0	0	0	0	0	0	0	0	1	0	0
LDL	8	57	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	59	1	2	1	1	0	0	0	0	0	0	0	0
LDL	8	65	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	68	2	1	1	1	0	1	0	0	0	1	0	0
LDL	8	69	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	71	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	75	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	78	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	79	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	81	1	1	1	1	0	0	0	0	0	0	0	0
LDL	8	83	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	85	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	88	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	90	1	1	1	1	0	0	0	0	0	0	0	0
LDL	8	101	1	1	0	0	0	0	0	0	0	0	0	0
LDL	8	106	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	113	2	3	2	2	0	0	0	0	0	2	0	0
LDL	8	124	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	125	1	1	1	1	0	0	0	0	0	1	0	0
LDL	8	135	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	153	0	1	0	0	0	0	0	0	0	0	0	0
LDL	8	159	0	0	0	0	0	0	0	0	0	0	0	0
LDL	8	160	2	2	2	2	0	0	0	0	0	0	0	0
LDL	9	4	1	1	1	1	0	1	0	0	0	0	0	0
LDL	9	5	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	13	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	33	1	1	1	1	0	0	0	0	0	0	0	0
LDL	9	36	1	2	1	1	0	0	0	0	0	0	0	0
LDL	9	39	1	1	1	1	0	0	0	0	0	0	0	0
LDL	9	40	2	0	0	0	0	0	0	0	0	0	0	0
LDL	9	51	1	1	0	0	0	0	0	0	0	0	0	0
LDL	9	53	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	62	1	1	0	0	0	0	0	0	0	0	0	0
LDL	9	69	1	1	1	1	0	0	0	0	0	1	0	0
LDL	9	70	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	72	1	2	1	1	0	0	0	0	0	0	0	0
LDL	9	73	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	80	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	84	0	0	0	0	0	0	0	0	0	1	0	0
LDL	9	89	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	93	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	99	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	102	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	104	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	110	2	4	2	2	0	1	0	0	0	0	0	0
LDL	9	111	0	2	0	0	0	0	0	0	0	1	0	0
LDL	9	112	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	114	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	115	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	116	1	1	1	1	0	0	0	0	0	0	0	0
LDL	9	118	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	119	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	124	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	125	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	134	1	2	0	0	0	0	0	0	0	1	0	0
LDL	9	140	1	1	1	1	0	0	0	0	0	1	0	0
LDL	9	144	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	145	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	148	0	2	0	0	0	0	0	0	0	0	0	0
LDL	9	149	1	2	1	1	0	1	0	0	0	2	0	0
LDL	9	153	0	0	0	0	0	0	0	0	0	0	0	0
LDL	9	160	0	1	0	0	0	0	0	0	0	0	0	0
LDL	9	161	1	1	1	1	0	0	0	0	0	0	0	0
LDL	10	14	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	22	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	30	0	0	0	0	0	1	0	0	0	0	0	0
LDL	10	43	1	1	0	0	0	0	0	0	0	0	0	0
LDL	10	45	0	0	0	0	0	0	0	0	0	0	0	0
LDL	10	46	0	0	0	0	0	0	0	0	0	0	0	0
LDL	10	52	0	0	0	0	0	0	0	0	0	0	0	0
LDL	10	53	0	0	0	0	0	0	0	0	0	0	0	0
LDL	10	59	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	60	0	0	0	0	0	0	0	0	0	0	0	0
LDL	10	67	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	69	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	70	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	73	0	1	0	0	0	0	0	0	0	0	0	0
LDL	10	80	2	1	1	1	0	0	0	0	0	0	0	0
