CS	CS.size	CS.nlog10minp	CS.purity	CS.SNP	CS.tags
CS:EUR-1-94-2	23	10.992949106158884	0.8621511242415588	rs74328314,rs55878063,rs17121798,rs78923241,rs142089896,rs17377134,rs9970076,rs11806791,rs142629567,rs59708846,rs17377148,rs7515011,rs17121835,rs74090339,rs17377218,rs79500827,rs17377232,rs17121845,rs74090351,rs17311684,rs74086705,rs17311740,rs147780530	rs868110,rs9970140,rs72929847,rs74090327,rs138044070,rs17121833,rs61593957,rs17121841,rs116128474,rs80272590,rs143098496,rs77899473,rs79731440,rs17377267,rs17377274,rs17377281,rs17305204,rs17305218,rs147638239,rs17377295,rs17377351
CS:EUR-1-96-1	2	9.367146140944683	0.8414855919558397	rs112334030,rs116082167	
CS:EUR-1-96-2	7	6.775009569547791	0.9208373985057627	rs72927755,rs76644213,rs17123515,rs11806573,rs72927783,rs17123530,rs147188723	
CS:EUR-1-97-1	4	5.952958191064102	0.703390533782084	rs564966220,rs559627258,rs564902952,rs189591410	
CS:EUR-1-97-2	5	12.544244039121669	0.7591848838166303	rs187240865,rs187087112,rs570108228,rs72913293,rs188263798	
CS:EUR-1-97-3	28	415.3692196191511	0.9467016663256147	rs598253,rs1167996,rs1690761,rs11207976,rs1168045,rs11207979,rs7534572,rs1168018,rs11207981,rs10889340,rs11207983,rs10789113,rs2131925,rs1748197,rs2366636,rs10889347,rs12239736,rs6587980,rs1570694,rs11208000,rs993013,rs1168086,rs746735,rs10889353,rs1168097,rs1168104,rs7531579,rs10889357	rs626787,rs631106,rs9436223,rs12029068,rs9436661,rs638305,rs637723,rs642845,rs641540,rs659656,rs783291,rs597076,rs630144,rs636497,rs624660,rs634341,rs1168001,rs1168002,rs1305520,rs1177541,rs11207972,rs1168003,rs1007205,rs10889331,rs1168009,rs1168010,rs1183260,rs1305521,rs2489835,rs10789115,rs11207997,rs11208001,rs1168034,rs1168029,rs1184865,rs1168044,rs1690766,rs11577840,rs12403207,rs1168021,rs1179765,rs11207986,rs7519785,rs2131926,rs10889343,rs4329540,rs4915621,rs6693353,rs10889344,rs6696502,rs11207990,rs1472257,rs1748201,rs1748200,rs1629122,rs1168036,rs1002687,rs1168032,rs1168031,rs1168030,rs1168028,rs1168027,rs1168026,rs1168042,rs1781212,rs1690755,rs12090886,rs1168046,rs1168047,rs1168050,rs1781195,rs1627591,rs12062275,rs1168015,rs1168013,rs4915840,rs1168017,rs7548877,rs1168023,rs1184547,rs1168022,rs1168020,rs12074528,rs11207984,rs11207985,rs10889339,rs12735272,rs10789117,rs1748199,rs6690733,rs6675401,rs6678483,rs10889349,rs61471917,rs10889350,rs10157265,rs7520810,rs12025800,rs11207999,rs2366638,rs6657050,rs7539035,rs1168085,rs1168089,rs1168098,rs1168099,rs1168102,rs1168103,rs2479464,rs2029763,rs12116574,rs12038768,rs11207992,rs10789116,rs11207995,rs3850634,rs11207996,rs11485618,rs10789118,rs10789119,rs10889352,rs10789120,rs12047226,rs995000,rs4495740,rs11208007,rs7518497
CS:EUR-1-100-1	20	11.99515105466158	0.5166590964461658	rs4655537,rs10889570,rs6700896,rs1938498,rs1805096,rs1892534,rs4655772,rs11208700,rs11208715,rs2211651,rs2889195,rs11208716,rs11208718,rs4655794,rs4420065,rs6698842,rs6663226,rs7524581,rs4278348,rs4655586	rs4655557,rs1938485,rs4655729,rs11208689,rs3790439,rs10889569,rs4655743,rs7516341,rs12067936,rs4655783,rs12022410,rs12021623,rs4655584,rs4655585,rs2375805,rs11208717,rs7515766,rs7518710,rs4459081,rs7511672
CS:EUR-1-124-1	6	18.93353660664259	0.9536475978770004	rs469773,rs469772,rs469882,rs662026,rs165316,rs469864	
CS:EUR-1-125-1	2	8.493343614848524	0.8072105096155792	rs141343784,rs76191746	
CS:EUR-1-125-2	39	40.580201671338415	0.5022458597057037	rs1825813,rs2391139,rs79491239,rs59343017,rs7552212,rs11164605,rs4484938,rs7540564,rs1325434,rs4970696,rs7514156,rs962222,rs6603976,rs4970698,rs1059267,rs4970700,rs1886684,rs722356,rs4970707,rs7521752,rs10874711,rs6695638,rs6603989,rs7417452,rs6603992,rs10782936,rs12073693,rs11164785,rs4412600,rs10874732,rs10874733,rs7530780,rs12730641,rs71650502,rs911523,rs7418336,rs6680578,rs6675753,rs1337107	rs111434556,rs76600721,rs80215994,rs2025607,rs78220437,rs6676141,rs10874656,rs912795,rs10782922,rs1059268,rs6660962,rs10874710,rs6697491,rs7541942,rs1034218,rs6603997,rs10874727,rs11164789,rs7514334,rs11164791,rs7539761,rs6604007,rs12123935,rs10874736,rs6604013
CS:EUR-1-125-3	16	12.857077935151688	0.5134413718095258	rs145411266,rs143131669,rs148069499,rs145374311,rs144244083,rs41300327,rs143563745,rs139571769,rs151257922,rs146351543,rs147748930,rs143968008,rs147431873,rs143329757,rs151232748,rs139565320	rs147024591,rs146992597,rs143263368,rs150324556,rs144060790,rs138902346,rs148444916
CS:EUR-1-127-1	47	7.342335065351016	0.5192987099485157	rs80118674,rs76032537,rs76833598,rs79658099,rs11590093,rs71652597,rs11589700,rs35512410,rs12724474,rs35051418,rs79375907,rs34254763,rs7417186,rs4615892,rs11582082,rs35466718,rs35961290,rs34136988,rs34100681,rs35917978,rs10047154,rs77817666,rs71654413,rs12742928,rs34203531,rs36101683,rs79662819,rs12746010,rs60929805,rs9659908,rs71654419,rs1927043,rs933107,rs11165339,rs7543042,rs71654420,rs12755552,rs10747468,rs7555339,rs34396223,rs3738171,rs2296308,rs3820345,rs2147587,rs259354,rs259338,rs34266846	rs113926595,rs11808784,rs11807661,rs9432620,rs11805382,rs11586384,rs12739445,rs12751061,rs12753842,rs12753865,rs35575248,rs71654411,rs71654410,rs71654412,rs34790705,rs113525652,rs35949014,rs35098538,rs35013306,rs78629196,rs13376185,rs13375406,rs13376187,rs34537407,rs35143903,rs12749053,rs34037437,rs76064624,rs71654417,rs71654418,rs35179427,rs62625008,rs35403759,rs3753872,rs7528790,rs6671408,rs6666528,rs3738170,rs3767313,rs4950024,rs10874908,rs3767315,rs6678964,rs6671200,rs259359,rs259357,rs259352,rs259350,rs259346,rs259345,rs259334
